,year_film,year_ceremony,ceremony,category,name,film,winner
0,1982,1983,55,ACTOR IN A LEADING ROLE,Dustin Hoffman,Tootsie,False
1,1982,1983,55,ACTOR IN A LEADING ROLE,Ben Kingsley,Gandhi,True
2,1982,1983,55,ACTOR IN A LEADING ROLE,Jack Lemmon,Missing,False
3,1982,1983,55,ACTOR IN A LEADING ROLE,Paul Newman,The Verdict,False
4,1982,1983,55,ACTOR IN A LEADING ROLE,Peter O'Toole,My Favorite Year,False
5,1982,1983,55,ACTOR IN A SUPPORTING ROLE,Charles Durning,The Best Little Whorehouse in Texas,False
6,1982,1983,55,ACTOR IN A SUPPORTING ROLE,"Louis Gossett, Jr.",An Officer and a Gentleman,True
7,1982,1983,55,ACTOR IN A SUPPORTING ROLE,John Lithgow,The World According to Garp,False
8,1982,1983,55,ACTOR IN A SUPPORTING ROLE,James Mason,The Verdict,False
9,1982,1983,55,ACTOR IN A SUPPORTING ROLE,Robert Preston,Victor/Victoria,False
10,1982,1983,55,ACTRESS IN A LEADING ROLE,Julie Andrews,Victor/Victoria,False
11,1982,1983,55,ACTRESS IN A LEADING ROLE,Jessica Lange,Frances,False
12,1982,1983,55,ACTRESS IN A LEADING ROLE,Sissy Spacek,Missing,False
13,1982,1983,55,ACTRESS IN A LEADING ROLE,Meryl Streep,Sophie's Choice,True
14,1982,1983,55,ACTRESS IN A LEADING ROLE,Debra Winger,An Officer and a Gentleman,False
15,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The World According to Garp,False
16,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Teri Garr,Tootsie,False
17,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,Tootsie,True
18,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Kim Stanley,Frances,False
19,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Lesley Ann Warren,Victor/Victoria,False
20,1982,1983,55,ART DIRECTION,Art Direction:  Dale Hennesy; Set Decoration:  Marvin March,Annie,False
21,1982,1983,55,ART DIRECTION,"Art Direction:  Lawrence G. Paull, David L. Snyder;  Set Decoration:  Linda DeScenna",Blade Runner,False
22,1982,1983,55,ART DIRECTION,"Art Direction:  Stuart Craig, Bob Laing;  Set Decoration:  Michael Seirton",Gandhi,True
23,1982,1983,55,ART DIRECTION,Art Direction:  Franco Zeffirelli;  Set Decoration:  Gianni Quaranta,La Traviata,False
24,1982,1983,55,ART DIRECTION,"Art Direction:  Rodger Maus, Tim Hutchinson, William Craig Smith;  Set Decoration:  Harry Cordwell",Victor/Victoria,False
25,1982,1983,55,CINEMATOGRAPHY,Jost Vacano,Das Boot,False
26,1982,1983,55,CINEMATOGRAPHY,Allen Daviau,E.T. The Extra-Terrestrial,False
27,1982,1983,55,CINEMATOGRAPHY,"Billy Williams, Ronnie Taylor",Gandhi,True
28,1982,1983,55,CINEMATOGRAPHY,Nestor Almendros,Sophie's Choice,False
29,1982,1983,55,CINEMATOGRAPHY,Owen Roizman,Tootsie,False
30,1982,1983,55,COSTUME DESIGN,"John Mollo, Bhanu Athaiya",Gandhi,True
31,1982,1983,55,COSTUME DESIGN,Piero Tosi,La Traviata,False
32,1982,1983,55,COSTUME DESIGN,Albert Wolsky,Sophie's Choice,False
33,1982,1983,55,COSTUME DESIGN,"Elois Jenssen, Rosanna Norton",Tron,False
34,1982,1983,55,COSTUME DESIGN,Patricia Norris,Victor/Victoria,False
35,1982,1983,55,DIRECTING,Wolfgang Petersen,Das Boot,False
36,1982,1983,55,DIRECTING,Steven Spielberg,E.T. The Extra-Terrestrial,False
37,1982,1983,55,DIRECTING,Richard Attenborough,Gandhi,True
38,1982,1983,55,DIRECTING,Sydney Pollack,Tootsie,False
39,1982,1983,55,DIRECTING,Sidney Lumet,The Verdict,False
40,1982,1983,55,DOCUMENTARY (Feature),"Sturla Gunnarsson and Steve Lucas, Producers",After the Axe,False
41,1982,1983,55,DOCUMENTARY (Feature),"John Karol and Michel Chalufour, Producers",Ben's Mill,False
42,1982,1983,55,DOCUMENTARY (Feature),"Meg Switzgable, Producer",In Our Water,False
43,1982,1983,55,DOCUMENTARY (Feature),"John Zaritsky, Producer",Just Another Missing Kid,True
44,1982,1983,55,DOCUMENTARY (Feature),"Joseph Wishy, Producer",A Portrait of Giselle,False
