,year_film,year_ceremony,ceremony,category,name,film,winner
0,1942,1943,15,ACTOR,James Cagney,Yankee Doodle Dandy,True
1,1942,1943,15,ACTOR,Ronald Colman,Random Harvest,False
2,1942,1943,15,ACTOR,Gary Cooper,The Pride of the Yankees,False
3,1942,1943,15,ACTOR,Walter Pidgeon,Mrs. Miniver,False
4,1942,1943,15,ACTOR,Monty Woolley,The Pied Piper,False
5,1942,1943,15,ACTOR IN A SUPPORTING ROLE,William Bendix,Wake Island,False
6,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Van Heflin,Johnny Eager,True
7,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Walter Huston,Yankee Doodle Dandy,False
8,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Frank Morgan,Tortilla Flat,False
9,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Henry Travers,Mrs. Miniver,False
10,1942,1943,15,ACTRESS,Bette Davis,"Now, Voyager",False
11,1942,1943,15,ACTRESS,Greer Garson,Mrs. Miniver,True
12,1942,1943,15,ACTRESS,Katharine Hepburn,Woman of the Year,False
13,1942,1943,15,ACTRESS,Rosalind Russell,My Sister Eileen,False
14,1942,1943,15,ACTRESS,Teresa Wright,The Pride of the Yankees,False
15,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,"Now, Voyager",False
16,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,The Magnificent Ambersons,False
17,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Susan Peters,Random Harvest,False
18,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Mrs. Miniver,False
19,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,Mrs. Miniver,True
20,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Max Parker, Mark-Lee Kirk;  Interior Decoration:  Casey Roberts",George Washington Slept Here,False
21,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Albert S. D'Agostino;  Interior Decoration:  Darrell Silvera, Al Fields",The Magnificent Ambersons,False
22,1942,1943,15,ART DIRECTION (Black-and-White),Art Direction:  Perry Ferguson;  Interior Decoration:  Howard Bristol,The Pride of the Yankees,False
23,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Randall Duell;  Interior Decoration:  Edwin B. Willis, Jack Moore",Random Harvest,False
24,1942,1943,15,ART DIRECTION (Black-and-White),Art Direction:  Boris Leven;  Interior Decoration:  Boris Leven,The Shanghai Gesture,False
25,1942,1943,15,ART DIRECTION (Black-and-White),Art Direction:  Ralph Berger;  Interior Decoration:  Emile Kuri,Silver Queen,False
26,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Jack Otterson, John B. Goodman;  Interior Decoration:  Russell A. Gausman, Edward R. Robinson",The Spoilers,False
27,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Hans Dreier, Roland Anderson;  Interior Decoration:  Sam Comer","Take a Letter, Darling",False
28,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Lionel Banks, Rudolph Sternad;  Interior Decoration:  Fay Babcock",The Talk of the Town,False
29,1942,1943,15,ART DIRECTION (Black-and-White),"Art Direction:  Richard Day, Joseph Wright;  Interior Decoration:  Thomas Little",This above All,True
30,1942,1943,15,ART DIRECTION (Color),"Art Direction:  Jack Otterson, Alexander Golitzen;  Interior Decoration:  Russell A. Gausman, Ira S. Webb",Arabian Nights,False
31,1942,1943,15,ART DIRECTION (Color),Art Direction:  Ted Smith;  Interior Decoration:  Casey Roberts,Captains of the Clouds,False
32,1942,1943,15,ART DIRECTION (Color),Art Direction:  Vincent Korda;  Interior Decoration:  Julia Heron,Jungle Book,False
33,1942,1943,15,ART DIRECTION (Color),"Art Direction:  Richard Day, Joseph Wright;  Interior Decoration:  Thomas Little",My Gal Sal,True
34,1942,1943,15,ART DIRECTION (Color),"Art Direction:  Hans Dreier, Roland Anderson;  Interior Decoration:  George Sawley",Reap the Wild Wind,False
35,1942,1943,15,CINEMATOGRAPHY (Black-and-White),James Wong Howe,Kings Row,False
36,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Stanley Cortez,The Magnificent Ambersons,False
37,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Joseph Ruttenberg,Mrs. Miniver,True
38,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Charles Clarke,Moontide,False
39,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Edward Cronjager,The Pied Piper,False
40,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Rudolph Maté,The Pride of the Yankees,False
41,1942,1943,15,CINEMATOGRAPHY (Black-and-White),John Mescall,"Take a Letter, Darling",False
42,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Ted Tetzlaff,The Talk of the Town,False
43,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Leon Shamroy,Ten Gentlemen from West Point,False
44,1942,1943,15,CINEMATOGRAPHY (Black-and-White),Arthur Miller,This above All,False
45,1942,1943,15,CINEMATOGRAPHY (Color),"Milton Krasner, William V. Skall, W. Howard Greene",Arabian Nights,False
46,1942,1943,15,CINEMATOGRAPHY (Color),Leon Shamroy,The Black Swan,True
47,1942,1943,15,CINEMATOGRAPHY (Color),Sol Polito,Captains of the Clouds,False
