,year_film,year_ceremony,ceremony,category,name,film,winner
0,2018,2019,91,ACTOR IN A LEADING ROLE,Christian Bale,Vice,False
1,2018,2019,91,ACTOR IN A LEADING ROLE,Bradley Cooper,A Star Is Born,False
2,2018,2019,91,ACTOR IN A LEADING ROLE,Willem Dafoe,At Eternity's Gate,False
3,2018,2019,91,ACTOR IN A LEADING ROLE,Rami Malek,Bohemian Rhapsody,True
4,2018,2019,91,ACTOR IN A LEADING ROLE,Viggo Mortensen,Green Book,False
5,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Green Book,True
6,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Adam Driver,BlacKkKlansman,False
7,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Elliott,A Star Is Born,False
8,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Richard E. Grant,Can You Ever Forgive Me?,False
9,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,Vice,False
10,2018,2019,91,ACTRESS IN A LEADING ROLE,Yalitza Aparicio,Roma,False
11,2018,2019,91,ACTRESS IN A LEADING ROLE,Glenn Close,The Wife,False
12,2018,2019,91,ACTRESS IN A LEADING ROLE,Olivia Colman,The Favourite,True
13,2018,2019,91,ACTRESS IN A LEADING ROLE,Lady Gaga,A Star Is Born,False
14,2018,2019,91,ACTRESS IN A LEADING ROLE,Melissa McCarthy,Can You Ever Forgive Me?,False
15,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Vice,False
16,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Marina de Tavira,Roma,False
17,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Regina King,If Beale Street Could Talk,True
18,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Emma Stone,The Favourite,False
19,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Favourite,False
20,2018,2019,91,ANIMATED FEATURE FILM,"Brad Bird, John Walker and Nicole Paradis Grindle",Incredibles 2,False
21,2018,2019,91,ANIMATED FEATURE FILM,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson",Isle of Dogs,False
22,2018,2019,91,ANIMATED FEATURE FILM,Mamoru Hosoda and Yuichiro Saito,Mirai,False
23,2018,2019,91,ANIMATED FEATURE FILM,"Rich Moore, Phil Johnston and Clark Spencer",Ralph Breaks the Internet,False
24,2018,2019,91,ANIMATED FEATURE FILM,"Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord and Christopher Miller",Spider-Man: Into the Spider-Verse,True
25,2018,2019,91,CINEMATOGRAPHY,Lukasz Zal,Cold War,False
26,2018,2019,91,CINEMATOGRAPHY,Robbie Ryan,The Favourite,False
27,2018,2019,91,CINEMATOGRAPHY,Caleb Deschanel,Never Look Away,False
28,2018,2019,91,CINEMATOGRAPHY,Alfonso Cuarón,Roma,True
29,2018,2019,91,CINEMATOGRAPHY,Matthew Libatique,A Star Is Born,False
30,2018,2019,91,COSTUME DESIGN,Mary Zophres,The Ballad of Buster Scruggs,False
31,2018,2019,91,COSTUME DESIGN,Ruth Carter,Black Panther,True
32,2018,2019,91,COSTUME DESIGN,Sandy Powell,The Favourite,False
33,2018,2019,91,COSTUME DESIGN,Sandy Powell,Mary Poppins Returns,False
34,2018,2019,91,COSTUME DESIGN,Alexandra Byrne,Mary Queen of Scots,False
35,2018,2019,91,DIRECTING,Spike Lee,BlacKkKlansman,False
36,2018,2019,91,DIRECTING,Pawel Pawlikowski,Cold War,False
37,2018,2019,91,DIRECTING,Yorgos Lanthimos,The Favourite,False
38,2018,2019,91,DIRECTING,Alfonso Cuarón,Roma,True
39,2018,2019,91,DIRECTING,Adam McKay,Vice,False
40,2018,2019,91,DOCUMENTARY (Feature),"Elizabeth Chai Vasarhelyi, Jimmy Chin, Evan Hayes and Shannon Dill",Free Solo,True
41,2018,2019,91,DOCUMENTARY (Feature),"RaMell Ross, Joslyn Barnes and Su Kim","Hale County This Morning, This Evening",False
42,2018,2019,91,DOCUMENTARY (Feature),Bing Liu and Diane Quon,Minding the Gap,False
