,year_film,year_ceremony,ceremony,category,name,film,winner
0,1930,1931,4,ACTOR,Lionel Barrymore,A Free Soul,True
1,1930,1931,4,ACTOR,Jackie Cooper,Skippy,False
2,1930,1931,4,ACTOR,Richard Dix,Cimarron,False
3,1930,1931,4,ACTOR,Fredric March,The Royal Family of Broadway,False
4,1930,1931,4,ACTOR,Adolphe Menjou,The Front Page,False
5,1930,1931,4,ACTRESS,Marlene Dietrich,Morocco,False
6,1930,1931,4,ACTRESS,Marie Dressler,Min and Bill,True
7,1930,1931,4,ACTRESS,Irene Dunne,Cimarron,False
8,1930,1931,4,ACTRESS,Ann Harding,Holiday,False
9,1930,1931,4,ACTRESS,Norma Shearer,A Free Soul,False
10,1930,1931,4,ART DIRECTION,Max Rée,Cimarron,True
11,1930,1931,4,ART DIRECTION,"Stephen Goosson, Ralph Hammeras",Just Imagine,False
12,1930,1931,4,ART DIRECTION,Hans Dreier,Morocco,False
13,1930,1931,4,ART DIRECTION,Anton Grot,Svengali,False
14,1930,1931,4,ART DIRECTION,Richard Day,Whoopee!,False
15,1930,1931,4,CINEMATOGRAPHY,Edward Cronjager,Cimarron,False
16,1930,1931,4,CINEMATOGRAPHY,Lee Garmes,Morocco,False
17,1930,1931,4,CINEMATOGRAPHY,Charles Lang,The Right to Love,False
18,1930,1931,4,CINEMATOGRAPHY,"Barney ""Chick"" McGill",Svengali,False
19,1930,1931,4,CINEMATOGRAPHY,Floyd Crosby,Tabu,True
20,1930,1931,4,DIRECTING,Wesley Ruggles,Cimarron,False
21,1930,1931,4,DIRECTING,Clarence Brown,A Free Soul,False
22,1930,1931,4,DIRECTING,Lewis Milestone,The Front Page,False
23,1930,1931,4,DIRECTING,Josef Von Sternberg,Morocco,False
24,1930,1931,4,DIRECTING,Norman Taurog,Skippy,True
25,1930,1931,4,OUTSTANDING PRODUCTION,RKO Radio,Cimarron,True
26,1930,1931,4,OUTSTANDING PRODUCTION,Fox,East Lynne,False
27,1930,1931,4,OUTSTANDING PRODUCTION,The Caddo Company,The Front Page,False
28,1930,1931,4,OUTSTANDING PRODUCTION,Paramount Publix,Skippy,False
29,1930,1931,4,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Trader Horn,False
30,1930,1931,4,SOUND RECORDING,Samuel Goldwyn - United Artists Studio Sound Department,,False
31,1930,1931,4,SOUND RECORDING,Metro-Goldwyn-Mayer Studio Sound Department,,False
32,1930,1931,4,SOUND RECORDING,Paramount Publix Studio Sound Department,,True
33,1930,1931,4,SOUND RECORDING,RKO Radio Studio Sound Department,,False
34,1930,1931,4,WRITING (Adaptation),Howard Estabrook,Cimarron,True
35,1930,1931,4,WRITING (Adaptation),"Seton I. Miller, Fred Niblo, Jr.",The Criminal Code,False
36,1930,1931,4,WRITING (Adaptation),Horace Jackson,Holiday,False
37,1930,1931,4,WRITING (Adaptation),"Francis Faragoh, Robert N. Lee",Little Caesar,False
38,1930,1931,4,WRITING (Adaptation),"Joseph L. Mankiewicz, Sam Mintz",Skippy,False
39,1930,1931,4,WRITING (Original Story),John Monk Saunders,The Dawn Patrol,True
40,1930,1931,4,WRITING (Original Story),Rowland Brown,The Doorway to Hell,False
41,1930,1931,4,WRITING (Original Story),"Harry d'Abbadie d'Arrast, Douglas Doty, Donald Ogden Stewart",Laughter,False
42,1930,1931,4,WRITING (Original Story),"John Bright, Kubec Glasmon",The Public Enemy,False
43,1930,1931,4,WRITING (Original Story),"Lucien Hubbard, Joseph Jackson",Smart Money,False
