,year_film,year_ceremony,ceremony,category,name,film,winner
0,1965,1966,38,ACTOR,Richard Burton,The Spy Who Came In from the Cold,False
1,1965,1966,38,ACTOR,Lee Marvin,Cat Ballou,True
2,1965,1966,38,ACTOR,Laurence Olivier,Othello,False
3,1965,1966,38,ACTOR,Rod Steiger,The Pawnbroker,False
4,1965,1966,38,ACTOR,Oskar Werner,Ship of Fools,False
5,1965,1966,38,ACTOR IN A SUPPORTING ROLE,Martin Balsam,A Thousand Clowns,True
6,1965,1966,38,ACTOR IN A SUPPORTING ROLE,Ian Bannen,The Flight of the Phoenix,False
7,1965,1966,38,ACTOR IN A SUPPORTING ROLE,Tom Courtenay,Doctor Zhivago,False
8,1965,1966,38,ACTOR IN A SUPPORTING ROLE,Michael Dunn,Ship of Fools,False
9,1965,1966,38,ACTOR IN A SUPPORTING ROLE,Frank Finlay,Othello,False
10,1965,1966,38,ACTRESS,Julie Andrews,The Sound of Music,False
11,1965,1966,38,ACTRESS,Julie Christie,Darling,True
12,1965,1966,38,ACTRESS,Samantha Eggar,The Collector,False
13,1965,1966,38,ACTRESS,Elizabeth Hartman,A Patch of Blue,False
14,1965,1966,38,ACTRESS,Simone Signoret,Ship of Fools,False
15,1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Ruth Gordon,Inside Daisy Clover,False
16,1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Joyce Redman,Othello,False
17,1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,Othello,False
18,1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,A Patch of Blue,True
19,1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Peggy Wood,The Sound of Music,False
20,1965,1966,38,ART DIRECTION (Black-and-White),Art Direction:  Robert Emmet Smith;  Set Decoration:  Frank Tuttle,King Rat,False
21,1965,1966,38,ART DIRECTION (Black-and-White),"Art Direction:  George W. Davis, Urie McCleary;  Set Decoration:  Henry Grace, Charles S. Thompson",A Patch of Blue,False
22,1965,1966,38,ART DIRECTION (Black-and-White),Art Direction:  Robert Clatworthy;  Set Decoration:  Joseph Kish,Ship of Fools,True
23,1965,1966,38,ART DIRECTION (Black-and-White),"Art Direction:  Hal Pereira, Jack Poplin;  Set Decoration:  Robert Benton, Joseph Kish",The Slender Thread,False
24,1965,1966,38,ART DIRECTION (Black-and-White),"Art Direction:  Hal Pereira, Tambi Larsen, Edward Marshall;  Set Decoration:  Josie MacAvin",The Spy Who Came In from the Cold,False
25,1965,1966,38,ART DIRECTION (Color),"Art Direction:  John DeCuir, Jack Martin Smith;  Set Decoration:  Dario Simoni",The Agony and the Ecstasy,False
26,1965,1966,38,ART DIRECTION (Color),"Art Direction:  John Box, Terry Marsh;  Set Decoration:  Dario Simoni",Doctor Zhivago,True
27,1965,1966,38,ART DIRECTION (Color),"Art Direction:  Richard Day, William Creber, David Hall;  Set Decoration:  Ray Moyer, Fred MacLean, Norman Rockett",The Greatest Story Ever Told,False
28,1965,1966,38,ART DIRECTION (Color),Art Direction:  Robert Clatworthy;  Set Decoration:  George James Hopkins,Inside Daisy Clover,False
29,1965,1966,38,ART DIRECTION (Color),"Art Direction:  Boris Leven;  Set Decoration:  Walter M. Scott, Ruby Levitt",The Sound of Music,False
30,1965,1966,38,CINEMATOGRAPHY (Black-and-White),Loyal Griggs,In Harm's Way,False
31,1965,1966,38,CINEMATOGRAPHY (Black-and-White),Burnett Guffey,King Rat,False
