,year_film,year_ceremony,ceremony,category,name,film,winner
0,2009,2010,82,ACTOR IN A LEADING ROLE,Jeff Bridges,Crazy Heart,True
1,2009,2010,82,ACTOR IN A LEADING ROLE,George Clooney,Up in the Air,False
2,2009,2010,82,ACTOR IN A LEADING ROLE,Colin Firth,A Single Man,False
3,2009,2010,82,ACTOR IN A LEADING ROLE,Morgan Freeman,Invictus,False
4,2009,2010,82,ACTOR IN A LEADING ROLE,Jeremy Renner,The Hurt Locker,False
5,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Matt Damon,Invictus,False
6,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Woody Harrelson,The Messenger,False
7,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,The Last Station,False
8,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Stanley Tucci,The Lovely Bones,False
9,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,Inglourious Basterds,True
10,2009,2010,82,ACTRESS IN A LEADING ROLE,Sandra Bullock,The Blind Side,True
11,2009,2010,82,ACTRESS IN A LEADING ROLE,Helen Mirren,The Last Station,False
12,2009,2010,82,ACTRESS IN A LEADING ROLE,Carey Mulligan,An Education,False
13,2009,2010,82,ACTRESS IN A LEADING ROLE,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,False
14,2009,2010,82,ACTRESS IN A LEADING ROLE,Meryl Streep,Julie & Julia,False
15,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Nine,False
16,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Vera Farmiga,Up in the Air,False
17,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Maggie Gyllenhaal,Crazy Heart,False
18,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Anna Kendrick,Up in the Air,False
19,2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire,True
20,2009,2010,82,ANIMATED FEATURE FILM,Henry Selick,Coraline,False
21,2009,2010,82,ANIMATED FEATURE FILM,Wes Anderson,Fantastic Mr. Fox,False
22,2009,2010,82,ANIMATED FEATURE FILM,John Musker and Ron Clements,The Princess and the Frog,False
23,2009,2010,82,ANIMATED FEATURE FILM,Tomm Moore,The Secret of Kells,False
24,2009,2010,82,ANIMATED FEATURE FILM,Pete Docter,Up,True
25,2009,2010,82,ART DIRECTION,Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair,Avatar,True
26,2009,2010,82,ART DIRECTION,Production Design: Dave Warren and Anastasia Masaro; Set Decoration: Caroline Smith,The Imaginarium of Doctor Parnassus,False
27,2009,2010,82,ART DIRECTION,Production Design: John Myhre; Set Decoration: Gordon Sim,Nine,False
28,2009,2010,82,ART DIRECTION,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,Sherlock Holmes,False
29,2009,2010,82,ART DIRECTION,Production Design: Patrice Vermette; Set Decoration: Maggie Gray,The Young Victoria,False
30,2009,2010,82,CINEMATOGRAPHY,Mauro Fiore,Avatar,True
31,2009,2010,82,CINEMATOGRAPHY,Bruno Delbonnel,Harry Potter and the Half-Blood Prince,False
32,2009,2010,82,CINEMATOGRAPHY,Barry Ackroyd,The Hurt Locker,False
33,2009,2010,82,CINEMATOGRAPHY,Robert Richardson,Inglourious Basterds,False
34,2009,2010,82,CINEMATOGRAPHY,Christian Berger,The White Ribbon,False
35,2009,2010,82,COSTUME DESIGN,Janet Patterson,Bright Star,False
36,2009,2010,82,COSTUME DESIGN,Catherine Leterrier,Coco before Chanel,False
37,2009,2010,82,COSTUME DESIGN,Monique Prudhomme,The Imaginarium of Doctor Parnassus,False
38,2009,2010,82,COSTUME DESIGN,Colleen Atwood,Nine,False
39,2009,2010,82,COSTUME DESIGN,Sandy Powell,The Young Victoria,True
40,2009,2010,82,DIRECTING,James Cameron,Avatar,False
41,2009,2010,82,DIRECTING,Kathryn Bigelow,The Hurt Locker,True
42,2009,2010,82,DIRECTING,Quentin Tarantino,Inglourious Basterds,False
43,2009,2010,82,DIRECTING,Lee Daniels,Precious: Based on the Novel 'Push' by Sapphire,False
