,year_film,year_ceremony,ceremony,category,name,film,winner
0,1961,1962,34,ACTOR,Charles Boyer,Fanny,False
1,1961,1962,34,ACTOR,Paul Newman,The Hustler,False
2,1961,1962,34,ACTOR,Maximilian Schell,Judgment at Nuremberg,True
3,1961,1962,34,ACTOR,Spencer Tracy,Judgment at Nuremberg,False
4,1961,1962,34,ACTOR,Stuart Whitman,The Mark,False
5,1961,1962,34,ACTOR IN A SUPPORTING ROLE,George Chakiris,West Side Story,True
6,1961,1962,34,ACTOR IN A SUPPORTING ROLE,Montgomery Clift,Judgment at Nuremberg,False
7,1961,1962,34,ACTOR IN A SUPPORTING ROLE,Peter Falk,Pocketful of Miracles,False
8,1961,1962,34,ACTOR IN A SUPPORTING ROLE,Jackie Gleason,The Hustler,False
9,1961,1962,34,ACTOR IN A SUPPORTING ROLE,George C. Scott,The Hustler,False
10,1961,1962,34,ACTRESS,Audrey Hepburn,Breakfast at Tiffany's,False
11,1961,1962,34,ACTRESS,Piper Laurie,The Hustler,False
12,1961,1962,34,ACTRESS,Sophia Loren,Two Women,True
13,1961,1962,34,ACTRESS,Geraldine Page,Summer and Smoke,False
14,1961,1962,34,ACTRESS,Natalie Wood,Splendor in the Grass,False
15,1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,The Children's Hour,False
16,1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Judy Garland,Judgment at Nuremberg,False
17,1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Lotte Lenya,The Roman Spring of Mrs. Stone,False
18,1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Una Merkel,Summer and Smoke,False
19,1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Rita Moreno,West Side Story,True
20,1961,1962,34,ART DIRECTION (Black-and-White),"Art Direction:  Carroll Clark;  Set Decoration:  Emile Kuri, Hal Gausman",The Absent Minded Professor,False
21,1961,1962,34,ART DIRECTION (Black-and-White),Art Direction:  Fernando Carrere;  Set Decoration:  Edward G. Boyle,The Children's Hour,False
22,1961,1962,34,ART DIRECTION (Black-and-White),Art Direction:  Harry Horner;  Set Decoration:  Gene Callahan,The Hustler,True
23,1961,1962,34,ART DIRECTION (Black-and-White),Art Direction:  Rudolph Sternad;  Set Decoration:  George Milo,Judgment at Nuremberg,False
24,1961,1962,34,ART DIRECTION (Black-and-White),Piero Gherardi,La Dolce Vita,False
25,1961,1962,34,ART DIRECTION (Color),"Art Direction:  Hal Pereira, Roland Anderson;  Set Decoration:  Sam Comer, Ray Moyer",Breakfast at Tiffany's,False
26,1961,1962,34,ART DIRECTION (Color),"Art Direction:  Veniero Colasanti, John Moore",El Cid,False
27,1961,1962,34,ART DIRECTION (Color),"Art Direction:  Alexander Golitzen, Joseph Wright;  Set Decoration:  Howard Bristol",Flower Drum Song,False
28,1961,1962,34,ART DIRECTION (Color),"Art Direction:  Hal Pereira, Walter Tyler;  Set Decoration:  Sam Comer, Arthur Krams",Summer and Smoke,False
29,1961,1962,34,ART DIRECTION (Color),Art Direction:  Boris Leven;  Set Decoration:  Victor A. Gangelin,West Side Story,True
30,1961,1962,34,CINEMATOGRAPHY (Black-and-White),Edward Colman,The Absent Minded Professor,False
