,year_film,year_ceremony,ceremony,category,name,film,winner
0,2008,2009,81,ACTOR IN A LEADING ROLE,Richard Jenkins,The Visitor,False
1,2008,2009,81,ACTOR IN A LEADING ROLE,Frank Langella,Frost/Nixon,False
2,2008,2009,81,ACTOR IN A LEADING ROLE,Sean Penn,Milk,True
3,2008,2009,81,ACTOR IN A LEADING ROLE,Brad Pitt,The Curious Case of Benjamin Button,False
4,2008,2009,81,ACTOR IN A LEADING ROLE,Mickey Rourke,The Wrestler,False
5,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Josh Brolin,Milk,False
6,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Robert Downey Jr.,Tropic Thunder,False
7,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,Doubt,False
8,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Heath Ledger,The Dark Knight,True
9,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Revolutionary Road,False
10,2008,2009,81,ACTRESS IN A LEADING ROLE,Anne Hathaway,Rachel Getting Married,False
11,2008,2009,81,ACTRESS IN A LEADING ROLE,Angelina Jolie,Changeling,False
12,2008,2009,81,ACTRESS IN A LEADING ROLE,Melissa Leo,Frozen River,False
13,2008,2009,81,ACTRESS IN A LEADING ROLE,Meryl Streep,Doubt,False
14,2008,2009,81,ACTRESS IN A LEADING ROLE,Kate Winslet,The Reader,True
15,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Doubt,False
16,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Vicky Cristina Barcelona,True
17,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Doubt,False
18,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Taraji P. Henson,The Curious Case of Benjamin Button,False
19,2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,The Wrestler,False
20,2008,2009,81,ANIMATED FEATURE FILM,Chris Williams and Byron Howard,Bolt,False
21,2008,2009,81,ANIMATED FEATURE FILM,John Stevenson and Mark Osborne,Kung Fu Panda,False
22,2008,2009,81,ANIMATED FEATURE FILM,Andrew Stanton,WALL-E,True
23,2008,2009,81,ART DIRECTION,Art Direction: James J. Murakami; Set Decoration: Gary Fettis,Changeling,False
24,2008,2009,81,ART DIRECTION,Art Direction: Donald Graham Burt; Set Decoration: Victor J. Zolfo,The Curious Case of Benjamin Button,True
25,2008,2009,81,ART DIRECTION,Art Direction: Nathan Crowley; Set Decoration: Peter Lando,The Dark Knight,False
26,2008,2009,81,ART DIRECTION,Art Direction: Michael Carlin; Set Decoration: Rebecca Alleway,The Duchess,False
27,2008,2009,81,ART DIRECTION,Art Direction: Kristi Zea; Set Decoration: Debra Schutt,Revolutionary Road,False
