,year_film,year_ceremony,ceremony,category,name,film,winner
0,1950,1951,23,ACTOR,Louis Calhern,The Magnificent Yankee,False
1,1950,1951,23,ACTOR,José Ferrer,Cyrano de Bergerac,True
2,1950,1951,23,ACTOR,William Holden,Sunset Blvd.,False
3,1950,1951,23,ACTOR,James Stewart,Harvey,False
4,1950,1951,23,ACTOR,Spencer Tracy,Father of the Bride,False
5,1950,1951,23,ACTOR IN A SUPPORTING ROLE,Jeff Chandler,Broken Arrow,False
6,1950,1951,23,ACTOR IN A SUPPORTING ROLE,Edmund Gwenn,Mister 880,False
7,1950,1951,23,ACTOR IN A SUPPORTING ROLE,Sam Jaffe,The Asphalt Jungle,False
8,1950,1951,23,ACTOR IN A SUPPORTING ROLE,George Sanders,All about Eve,True
9,1950,1951,23,ACTOR IN A SUPPORTING ROLE,Erich von Stroheim,Sunset Blvd.,False
10,1950,1951,23,ACTRESS,Anne Baxter,All about Eve,False
11,1950,1951,23,ACTRESS,Bette Davis,All about Eve,False
12,1950,1951,23,ACTRESS,Judy Holliday,Born Yesterday,True
13,1950,1951,23,ACTRESS,Eleanor Parker,Caged,False
14,1950,1951,23,ACTRESS,Gloria Swanson,Sunset Blvd.,False
15,1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Hope Emerson,Caged,False
16,1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,All about Eve,False
17,1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Josephine Hull,Harvey,True
18,1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Nancy Olson,Sunset Blvd.,False
19,1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,All about Eve,False
20,1950,1951,23,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, George W. Davis;  Set Decoration:  Thomas Little, Walter M. Scott",All about Eve,False
21,1950,1951,23,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Hans Peters;  Set Decoration:  Edwin B. Willis, Hugh Hunt",The Red Danube,False
22,1950,1951,23,ART DIRECTION (Black-and-White),"Art Direction:  Hans Dreier, John Meehan;  Set Decoration:  Sam Comer, Ray Moyer",Sunset Blvd.,True
23,1950,1951,23,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Paul Groesse;  Set Decoration:  Edwin B. Willis, Richard A. Pefferle",Annie Get Your Gun,False
24,1950,1951,23,ART DIRECTION (Color),Art Direction:  Ernst Fegte;  Set Decoration:  George Sawley,Destination Moon,False
25,1950,1951,23,ART DIRECTION (Color),"Art Direction:  Hans Dreier, Walter Tyler;  Set Decoration:  Sam Comer, Ray Moyer",Samson and Delilah,True
26,1950,1951,23,CINEMATOGRAPHY (Black-and-White),Milton Krasner,All about Eve,False
27,1950,1951,23,CINEMATOGRAPHY (Black-and-White),Harold Rosson,The Asphalt Jungle,False
28,1950,1951,23,CINEMATOGRAPHY (Black-and-White),Victor Milner,The Furies,False
29,1950,1951,23,CINEMATOGRAPHY (Black-and-White),John F. Seitz,Sunset Blvd.,False
30,1950,1951,23,CINEMATOGRAPHY (Black-and-White),Robert Krasker,The Third Man,True
31,1950,1951,23,CINEMATOGRAPHY (Color),Charles Rosher,Annie Get Your Gun,False
32,1950,1951,23,CINEMATOGRAPHY (Color),Ernest Palmer,Broken Arrow,False
33,1950,1951,23,CINEMATOGRAPHY (Color),Ernest Haller,The Flame and the Arrow,False
34,1950,1951,23,CINEMATOGRAPHY (Color),Robert Surtees,King Solomon's Mines,True
35,1950,1951,23,CINEMATOGRAPHY (Color),George Barnes,Samson and Delilah,False
36,1950,1951,23,COSTUME DESIGN (Black-and-White),"Edith Head, Charles LeMaire",All about Eve,True
37,1950,1951,23,COSTUME DESIGN (Black-and-White),Jean Louis,Born Yesterday,False
38,1950,1951,23,COSTUME DESIGN (Black-and-White),Walter Plunkett,The Magnificent Yankee,False
39,1950,1951,23,COSTUME DESIGN (Color),Michael Whittaker,The Black Rose,False
40,1950,1951,23,COSTUME DESIGN (Color),"Edith Head, Dorothy Jeakins, Elois Jenssen, Gile Steele, Gwen Wakeling",Samson and Delilah,True
41,1950,1951,23,COSTUME DESIGN (Color),"Walter Plunkett, Valles",That Forsyte Woman,False
42,1950,1951,23,DIRECTING,Joseph L. Mankiewicz,All about Eve,True
43,1950,1951,23,DIRECTING,John Huston,The Asphalt Jungle,False
44,1950,1951,23,DIRECTING,George Cukor,Born Yesterday,False
45,1950,1951,23,DIRECTING,Billy Wilder,Sunset Blvd.,False
46,1950,1951,23,DIRECTING,Carol Reed,The Third Man,False
47,1950,1951,23,DOCUMENTARY (Feature),"Robert Snyder, Producer",The Titan: Story of Michelangelo,True
