,year_film,year_ceremony,ceremony,category,name,film,winner
0,1977,1978,50,ACTOR IN A LEADING ROLE,Woody Allen,Annie Hall,False
1,1977,1978,50,ACTOR IN A LEADING ROLE,Richard Burton,Equus,False
2,1977,1978,50,ACTOR IN A LEADING ROLE,Richard Dreyfuss,The Goodbye Girl,True
3,1977,1978,50,ACTOR IN A LEADING ROLE,Marcello Mastroianni,A Special Day,False
4,1977,1978,50,ACTOR IN A LEADING ROLE,John Travolta,Saturday Night Fever,False
5,1977,1978,50,ACTOR IN A SUPPORTING ROLE,Mikhail Baryshnikov,The Turning Point,False
6,1977,1978,50,ACTOR IN A SUPPORTING ROLE,Peter Firth,Equus,False
7,1977,1978,50,ACTOR IN A SUPPORTING ROLE,Alec Guinness,Star Wars,False
8,1977,1978,50,ACTOR IN A SUPPORTING ROLE,Jason Robards,Julia,True
9,1977,1978,50,ACTOR IN A SUPPORTING ROLE,Maximilian Schell,Julia,False
10,1977,1978,50,ACTRESS IN A LEADING ROLE,Anne Bancroft,The Turning Point,False
11,1977,1978,50,ACTRESS IN A LEADING ROLE,Jane Fonda,Julia,False
12,1977,1978,50,ACTRESS IN A LEADING ROLE,Diane Keaton,Annie Hall,True
13,1977,1978,50,ACTRESS IN A LEADING ROLE,Shirley MacLaine,The Turning Point,False
14,1977,1978,50,ACTRESS IN A LEADING ROLE,Marsha Mason,The Goodbye Girl,False
15,1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Leslie Browne,The Turning Point,False
16,1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Quinn Cummings,The Goodbye Girl,False
17,1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Close Encounters of the Third Kind,False
18,1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Vanessa Redgrave,Julia,True
19,1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Tuesday Weld,Looking for Mr. Goodbar,False
20,1977,1978,50,ART DIRECTION,Art Direction:  George C. Webb;  Set Decoration:  Mickey S. Michaels,Airport '77,False
21,1977,1978,50,ART DIRECTION,"Art Direction:  Joe Alves, Dan Lomino;  Set Decoration:  Phil Abramson",Close Encounters of the Third Kind,False
22,1977,1978,50,ART DIRECTION,"Art Direction:  Ken Adam, Peter Lamont;  Set Decoration:  Hugh Scaife",The Spy Who Loved Me,False
23,1977,1978,50,ART DIRECTION,"Art Direction:  John Barry, Norman Reynolds, Leslie Dilley;  Set Decoration:  Roger Christian",Star Wars,True
24,1977,1978,50,ART DIRECTION,Art Direction:  Albert Brenner;  Set Decoration:  Marvin March,The Turning Point,False
25,1977,1978,50,CINEMATOGRAPHY,Vilmos Zsigmond,Close Encounters of the Third Kind,True
26,1977,1978,50,CINEMATOGRAPHY,Fred J. Koenekamp,Islands in the Stream,False
27,1977,1978,50,CINEMATOGRAPHY,Douglas Slocombe,Julia,False
28,1977,1978,50,CINEMATOGRAPHY,William A. Fraker,Looking for Mr. Goodbar,False
29,1977,1978,50,CINEMATOGRAPHY,Robert Surtees,The Turning Point,False
30,1977,1978,50,COSTUME DESIGN,"Edith Head, Burton Miller",Airport '77,False
31,1977,1978,50,COSTUME DESIGN,Anthea Sylbert,Julia,False
32,1977,1978,50,COSTUME DESIGN,Florence Klotz,A Little Night Music,False
