,year_film,year_ceremony,ceremony,category,name,film,winner
0,2021,2022,94,ACTOR IN A LEADING ROLE,Javier Bardem,Being the Ricardos,False
1,2021,2022,94,ACTOR IN A LEADING ROLE,Benedict Cumberbatch,The Power of the Dog,False
2,2021,2022,94,ACTOR IN A LEADING ROLE,Andrew Garfield,"tick, tick...BOOM!",False
3,2021,2022,94,ACTOR IN A LEADING ROLE,Will Smith,King Richard,True
4,2021,2022,94,ACTOR IN A LEADING ROLE,Denzel Washington,The Tragedy of Macbeth,False
5,2021,2022,94,ACTOR IN A SUPPORTING ROLE,Ciarán Hinds,Belfast,False
6,2021,2022,94,ACTOR IN A SUPPORTING ROLE,Troy Kotsur,CODA,True
7,2021,2022,94,ACTOR IN A SUPPORTING ROLE,Jesse Plemons,The Power of the Dog,False
8,2021,2022,94,ACTOR IN A SUPPORTING ROLE,J.K. Simmons,Being the Ricardos,False
9,2021,2022,94,ACTOR IN A SUPPORTING ROLE,Kodi Smit-McPhee,The Power of the Dog,False
10,2021,2022,94,ACTRESS IN A LEADING ROLE,Jessica Chastain,The Eyes of Tammy Faye,True
11,2021,2022,94,ACTRESS IN A LEADING ROLE,Olivia Colman,The Lost Daughter,False
12,2021,2022,94,ACTRESS IN A LEADING ROLE,Penélope Cruz,Parallel Mothers,False
13,2021,2022,94,ACTRESS IN A LEADING ROLE,Nicole Kidman,Being the Ricardos,False
14,2021,2022,94,ACTRESS IN A LEADING ROLE,Kristen Stewart,Spencer,False
15,2021,2022,94,ACTRESS IN A SUPPORTING ROLE,Jessie Buckley,The Lost Daughter,False
16,2021,2022,94,ACTRESS IN A SUPPORTING ROLE,Ariana DeBose,West Side Story,True
17,2021,2022,94,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Belfast,False
18,2021,2022,94,ACTRESS IN A SUPPORTING ROLE,Kirsten Dunst,The Power of the Dog,False
19,2021,2022,94,ACTRESS IN A SUPPORTING ROLE,Aunjanue Ellis,King Richard,False
20,2021,2022,94,ANIMATED FEATURE FILM,"Jared Bush, Byron Howard, Yvett Merino and Clark Spencer",Encanto,True
21,2021,2022,94,ANIMATED FEATURE FILM,"Jonas Poher Rasmussen, Monica Hellström, Signe Byrge Sørensen and Charlotte De La Gournerie",Flee,False
22,2021,2022,94,ANIMATED FEATURE FILM,Enrico Casarosa and Andrea Warren,Luca,False
23,2021,2022,94,ANIMATED FEATURE FILM,"Mike Rianda, Phil Lord, Christopher Miller and Kurt Albrecht",The Mitchells vs. the Machines,False
24,2021,2022,94,ANIMATED FEATURE FILM,"Don Hall, Carlos López Estrada, Osnat Shurer and Peter Del Vecho",Raya and the Last Dragon,False
25,2021,2022,94,CINEMATOGRAPHY,Greig Fraser,Dune,True
26,2021,2022,94,CINEMATOGRAPHY,Dan Laustsen,Nightmare Alley,False
27,2021,2022,94,CINEMATOGRAPHY,Ari Wegner,The Power of the Dog,False
28,2021,2022,94,CINEMATOGRAPHY,Bruno Delbonnel,The Tragedy of Macbeth,False
29,2021,2022,94,CINEMATOGRAPHY,Janusz Kaminski,West Side Story,False
30,2021,2022,94,COSTUME DESIGN,Jenny Beavan,Cruella,True
31,2021,2022,94,COSTUME DESIGN,Massimo Cantini Parrini and Jacqueline Durran,Cyrano,False
32,2021,2022,94,COSTUME DESIGN,Jacqueline West and Robert Morgan,Dune,False
33,2021,2022,94,COSTUME DESIGN,Luis Sequeira,Nightmare Alley,False
34,2021,2022,94,COSTUME DESIGN,Paul Tazewell,West Side Story,False
35,2021,2022,94,DIRECTING,Kenneth Branagh,Belfast,False
36,2021,2022,94,DIRECTING,Ryusuke Hamaguchi,Drive My Car,False
37,2021,2022,94,DIRECTING,Paul Thomas Anderson,Licorice Pizza,False
38,2021,2022,94,DIRECTING,Jane Campion,The Power of the Dog,True
39,2021,2022,94,DIRECTING,Steven Spielberg,West Side Story,False
40,2021,2022,94,DOCUMENTARY (Feature),"Jessica Kingdon, Kira Simon-Kennedy and Nathan Truesdell",Ascension,False
41,2021,2022,94,DOCUMENTARY (Feature),Stanley Nelson and Traci A. Curry,Attica,False
42,2021,2022,94,DOCUMENTARY (Feature),"Jonas Poher Rasmussen, Monica Hellström, Signe Byrge Sørensen and Charlotte De La Gournerie",Flee,False
43,2021,2022,94,DOCUMENTARY (Feature),"Ahmir ""Questlove"" Thompson, Joseph Patel, Robert Fyvolent and David Dinerstein","Summer of Soul (...Or, When the Revolution Could Not Be Televised)",True
44,2021,2022,94,DOCUMENTARY (Feature),Rintu Thomas and Sushmit Ghosh,Writing with Fire,False
