,year_film,year_ceremony,ceremony,category,name,film,winner
0,1957,1958,30,ACTOR,Marlon Brando,Sayonara,False
1,1957,1958,30,ACTOR,Anthony Franciosa,A Hatful of Rain,False
2,1957,1958,30,ACTOR,Alec Guinness,The Bridge on the River Kwai,True
3,1957,1958,30,ACTOR,Charles Laughton,Witness for the Prosecution,False
4,1957,1958,30,ACTOR,Anthony Quinn,Wild Is the Wind,False
5,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Red Buttons,Sayonara,True
6,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Vittorio De Sica,A Farewell to Arms,False
7,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Sessue Hayakawa,The Bridge on the River Kwai,False
8,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Arthur Kennedy,Peyton Place,False
9,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Russ Tamblyn,Peyton Place,False
10,1957,1958,30,ACTRESS,Deborah Kerr,"Heaven Knows, Mr. Allison",False
11,1957,1958,30,ACTRESS,Anna Magnani,Wild Is the Wind,False
12,1957,1958,30,ACTRESS,Elizabeth Taylor,Raintree County,False
13,1957,1958,30,ACTRESS,Lana Turner,Peyton Place,False
14,1957,1958,30,ACTRESS,Joanne Woodward,The Three Faces of Eve,True
15,1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Carolyn Jones,The Bachelor Party,False
16,1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Elsa Lanchester,Witness for the Prosecution,False
17,1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Hope Lange,Peyton Place,False
18,1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Miyoshi Umeki,Sayonara,True
19,1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Diane Varsi,Peyton Place,False
20,1957,1958,30,ART DIRECTION,"Art Direction:  Hal Pereira, George W. Davis;  Set Decoration:  Sam Comer, Ray Moyer",Funny Face,False
21,1957,1958,30,ART DIRECTION,"Art Direction:  William A. Horning, Gene Allen;  Set Decoration:  Edwin B. Willis, Richard Pefferle",Les Girls,False
