,year_film,year_ceremony,ceremony,category,name,film,winner
0,2022,2023,95,ACTOR IN A LEADING ROLE,Austin Butler,Elvis,False
1,2022,2023,95,ACTOR IN A LEADING ROLE,Colin Farrell,The Banshees of Inisherin,False
2,2022,2023,95,ACTOR IN A LEADING ROLE,Brendan Fraser,The Whale,True
3,2022,2023,95,ACTOR IN A LEADING ROLE,Paul Mescal,Aftersun,False
4,2022,2023,95,ACTOR IN A LEADING ROLE,Bill Nighy,Living,False
5,2022,2023,95,ACTOR IN A SUPPORTING ROLE,Brendan Gleeson,The Banshees of Inisherin,False
6,2022,2023,95,ACTOR IN A SUPPORTING ROLE,Brian Tyree Henry,Causeway,False
7,2022,2023,95,ACTOR IN A SUPPORTING ROLE,Judd Hirsch,The Fabelmans,False
8,2022,2023,95,ACTOR IN A SUPPORTING ROLE,Barry Keoghan,The Banshees of Inisherin,False
9,2022,2023,95,ACTOR IN A SUPPORTING ROLE,Ke Huy Quan,Everything Everywhere All at Once,True
10,2022,2023,95,ACTRESS IN A LEADING ROLE,Cate Blanchett,Tár,False
11,2022,2023,95,ACTRESS IN A LEADING ROLE,Ana de Armas,Blonde,False
12,2022,2023,95,ACTRESS IN A LEADING ROLE,Andrea Riseborough,To Leslie,False
13,2022,2023,95,ACTRESS IN A LEADING ROLE,Michelle Williams,The Fabelmans,False
14,2022,2023,95,ACTRESS IN A LEADING ROLE,Michelle Yeoh,Everything Everywhere All at Once,True
15,2022,2023,95,ACTRESS IN A SUPPORTING ROLE,Angela Bassett,Black Panther: Wakanda Forever,False
16,2022,2023,95,ACTRESS IN A SUPPORTING ROLE,Hong Chau,The Whale,False
17,2022,2023,95,ACTRESS IN A SUPPORTING ROLE,Kerry Condon,The Banshees of Inisherin,False
18,2022,2023,95,ACTRESS IN A SUPPORTING ROLE,Jamie Lee Curtis,Everything Everywhere All at Once,True
19,2022,2023,95,ACTRESS IN A SUPPORTING ROLE,Stephanie Hsu,Everything Everywhere All at Once,False
20,2022,2023,95,ANIMATED FEATURE FILM,"Guillermo del Toro, Mark Gustafson, Gary Ungar and Alex Bulkley",Guillermo del Toro's Pinocchio,True
21,2022,2023,95,ANIMATED FEATURE FILM,"Dean Fleischer Camp, Elisabeth Holm, Andrew Goldman, Caroline Kaplan and Paul Mezey",Marcel the Shell with Shoes On,False
22,2022,2023,95,ANIMATED FEATURE FILM,Joel Crawford and Mark Swift,Puss in Boots: The Last Wish,False
23,2022,2023,95,ANIMATED FEATURE FILM,Chris Williams and Jed Schlanger,The Sea Beast,False
24,2022,2023,95,ANIMATED FEATURE FILM,Domee Shi and Lindsey Collins,Turning Red,False
25,2022,2023,95,CINEMATOGRAPHY,James Friend,All Quiet on the Western Front,True
26,2022,2023,95,CINEMATOGRAPHY,Darius Khondji,"Bardo, False Chronicle of a Handful of Truths",False
27,2022,2023,95,CINEMATOGRAPHY,Mandy Walker,Elvis,False
28,2022,2023,95,CINEMATOGRAPHY,Roger Deakins,Empire of Light,False
