,year_film,year_ceremony,ceremony,category,name,film,winner
0,1941,1942,14,ACTOR,Gary Cooper,Sergeant York,True
1,1941,1942,14,ACTOR,Cary Grant,Penny Serenade,False
2,1941,1942,14,ACTOR,Walter Huston,All That Money Can Buy,False
3,1941,1942,14,ACTOR,Robert Montgomery,Here Comes Mr. Jordan,False
4,1941,1942,14,ACTOR,Orson Welles,Citizen Kane,False
5,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Sergeant York,False
6,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The Devil and Miss Jones,False
7,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Donald Crisp,How Green Was My Valley,True
8,1941,1942,14,ACTOR IN A SUPPORTING ROLE,James Gleason,Here Comes Mr. Jordan,False
9,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Sydney Greenstreet,The Maltese Falcon,False
10,1941,1942,14,ACTRESS,Bette Davis,The Little Foxes,False
11,1941,1942,14,ACTRESS,Olivia de Havilland,Hold Back the Dawn,False
12,1941,1942,14,ACTRESS,Joan Fontaine,Suspicion,True
13,1941,1942,14,ACTRESS,Greer Garson,Blossoms in the Dust,False
14,1941,1942,14,ACTRESS,Barbara Stanwyck,Ball of Fire,False
15,1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Sara Allgood,How Green Was My Valley,False
16,1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Mary Astor,The Great Lie,True
17,1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Patricia Collinge,The Little Foxes,False
18,1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,The Little Foxes,False
19,1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Margaret Wycherly,Sergeant York,False
20,1941,1942,14,ART DIRECTION (Black-and-White),"Art Direction:  Perry Ferguson, Van Nest Polglase;  Interior Decoration:  Al Fields, Darrell Silvera",Citizen Kane,False
21,1941,1942,14,ART DIRECTION (Black-and-White),"Art Direction:  Martin Obzina, Jack Otterson;  Interior Decoration:  Russell A. Gausman",The Flame of New Orleans,False
22,1941,1942,14,ART DIRECTION (Black-and-White),"Art Direction:  Hans Dreier, Robert Usher;  Interior Decoration:  Sam Comer",Hold Back the Dawn,False
23,1941,1942,14,ART DIRECTION (Black-and-White),"Art Direction:  Richard Day, Nathan Juran;  Interior Decoration:  Thomas Little",How Green Was My Valley,True
24,1941,1942,14,ART DIRECTION (Black-and-White),Art Direction:  Lionel Banks;  Interior Decoration:  George Montgomery,Ladies in Retirement,False
25,1941,1942,14,ART DIRECTION (Black-and-White),Art Direction:  Stephen Goosson;  Interior Decoration:  Howard Bristol,The Little Foxes,False
26,1941,1942,14,ART DIRECTION (Black-and-White),Art Direction:  John Hughes;  Interior Decoration:  Fred MacLean,Sergeant York,False
27,1941,1942,14,ART DIRECTION (Black-and-White),Sis Hopkins,Sis Hopkins,False
28,1941,1942,14,ART DIRECTION (Black-and-White),Art Direction:  John DuCasse Schulze;  Interior Decoration:  Edward G. Boyle,The Son of Monte Cristo,False
29,1941,1942,14,ART DIRECTION (Black-and-White),Art Direction:  Alexander Golitzen;  Interior Decoration:  Richard Irvine,Sundown,False
30,1941,1942,14,ART DIRECTION (Black-and-White),Art Direction:  Vincent Korda;  Interior Decoration:  Julia Heron,That Hamilton Woman,False
31,1941,1942,14,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Randall Duell;  Interior Decoration:  Edwin B. Willis",When Ladies Meet,False
32,1941,1942,14,ART DIRECTION (Color),"Art Direction:  Richard Day, Joseph C. Wright;  Interior Decoration:  Thomas Little",Blood and Sand,False
33,1941,1942,14,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Urie McCleary;  Interior Decoration:  Edwin B. Willis",Blossoms in the Dust,True
34,1941,1942,14,ART DIRECTION (Color),Art Direction:  Raoul Pene du Bois;  Interior Decoration:  Stephen A. Seymour,Louisiana Purchase,False
35,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Karl Freund,The Chocolate Soldier,False
36,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Gregg Toland,Citizen Kane,False
37,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Joseph Ruttenberg,Dr. Jekyll and Mr. Hyde,False
38,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Joseph Walker,Here Comes Mr. Jordan,False
39,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Leo Tover,Hold Back the Dawn,False
40,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Arthur Miller,How Green Was My Valley,True
41,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Sol Polito,Sergeant York,False
42,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Edward Cronjager,Sun Valley Serenade,False
43,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Charles Lang,Sundown,False
44,1941,1942,14,CINEMATOGRAPHY (Black-and-White),Rudolph Maté,That Hamilton Woman,False
45,1941,1942,14,CINEMATOGRAPHY (Color),"Wilfred M. Cline, Karl Struss, William Snyder",Aloma of the South Seas,False
46,1941,1942,14,CINEMATOGRAPHY (Color),"William V. Skall, Leonard Smith",Billy the Kid,False
47,1941,1942,14,CINEMATOGRAPHY (Color),"Ernest Palmer, Ray Rennahan",Blood and Sand,True
48,1941,1942,14,CINEMATOGRAPHY (Color),"Karl Freund, W. Howard Greene",Blossoms in the Dust,False
49,1941,1942,14,CINEMATOGRAPHY (Color),Bert Glennon,Dive Bomber,False
50,1941,1942,14,CINEMATOGRAPHY (Color),"Harry Hallenberger, Ray Rennahan",Louisiana Purchase,False
51,1941,1942,14,DIRECTING,Orson Welles,Citizen Kane,False
52,1941,1942,14,DIRECTING,Alexander Hall,Here Comes Mr. Jordan,False
53,1941,1942,14,DIRECTING,John Ford,How Green Was My Valley,True
54,1941,1942,14,DIRECTING,William Wyler,The Little Foxes,False
55,1941,1942,14,DIRECTING,Howard Hawks,Sergeant York,False
56,1941,1942,14,DOCUMENTARY (Short Subject),Film Associates,Adventure in the Bronx,False
57,1941,1942,14,DOCUMENTARY (Short Subject),United States Office for Emergency Management Film Unit,Bomber,False
58,1941,1942,14,DOCUMENTARY (Short Subject),British Ministry of Information,Christmas under Fire,False
59,1941,1942,14,DOCUMENTARY (Short Subject),National Film Board of Canada,Churchill's Island,True
60,1941,1942,14,DOCUMENTARY (Short Subject),British Ministry of Information,Letter from Home,False
61,1941,1942,14,DOCUMENTARY (Short Subject),"Truman Talley, Producer",Life of a Thoroughbred,False
62,1941,1942,14,DOCUMENTARY (Short Subject),The March of Time,Norway in Revolt,False
63,1941,1942,14,DOCUMENTARY (Short Subject),Philadelphia Housing Association,A Place to Live,False
64,1941,1942,14,DOCUMENTARY (Short Subject),Amkino,Russian Soil,False
65,1941,1942,14,DOCUMENTARY (Short Subject),"Truman Talley, Producer",Soldiers of the Sky,False
66,1941,1942,14,DOCUMENTARY (Short Subject),National Film Board of Canada,War Clouds in the Pacific,False
67,1941,1942,14,FILM EDITING,Robert Wise,Citizen Kane,False
68,1941,1942,14,FILM EDITING,Harold F. Kress,Dr. Jekyll and Mr. Hyde,False
69,1941,1942,14,FILM EDITING,James B. Clark,How Green Was My Valley,False
70,1941,1942,14,FILM EDITING,Daniel Mandell,The Little Foxes,False
71,1941,1942,14,FILM EDITING,William Holmes,Sergeant York,True
72,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Bernard Herrmann,All That Money Can Buy,True
73,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Frank Skinner,Back Street,False
74,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Alfred Newman,Ball of Fire,False
75,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Edward Ward,Cheers for Miss Bishop,False
76,1941,1942,14,MUSIC (Music Score of a Dramatic Picture),Bernard Herrmann,Citizen Kane,False
