,year_film,year_ceremony,ceremony,category,name,film,winner
0,1938,1939,11,ACTOR,Charles Boyer,Algiers,False
1,1938,1939,11,ACTOR,James Cagney,Angels with Dirty Faces,False
2,1938,1939,11,ACTOR,Robert Donat,The Citadel,False
3,1938,1939,11,ACTOR,Leslie Howard,Pygmalion,False
4,1938,1939,11,ACTOR,Spencer Tracy,Boys Town,True
5,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Kentucky,True
6,1938,1939,11,ACTOR IN A SUPPORTING ROLE,John Garfield,Four Daughters,False
7,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Gene Lockhart,Algiers,False
8,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Robert Morley,Marie Antoinette,False
9,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,If I Were King,False
10,1938,1939,11,ACTRESS,Fay Bainter,White Banners,False
11,1938,1939,11,ACTRESS,Bette Davis,Jezebel,True
12,1938,1939,11,ACTRESS,Wendy Hiller,Pygmalion,False
13,1938,1939,11,ACTRESS,Norma Shearer,Marie Antoinette,False
14,1938,1939,11,ACTRESS,Margaret Sullavan,Three Comrades,False
15,1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,Jezebel,True
16,1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,Of Human Hearts,False
17,1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Billie Burke,Merrily We Live,False
18,1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Spring Byington,You Can't Take It with You,False
19,1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Miliza Korjus,The Great Waltz,False
20,1938,1939,11,ART DIRECTION,Carl J. Weyl,The Adventures of Robin Hood,True
21,1938,1939,11,ART DIRECTION,Lyle Wheeler,The Adventures of Tom Sawyer,False
22,1938,1939,11,ART DIRECTION,"Bernard Herzbrun, Boris Leven",Alexander's Ragtime Band,False
23,1938,1939,11,ART DIRECTION,Alexander Toluboff,Algiers,False
24,1938,1939,11,ART DIRECTION,Van Nest Polglase,Carefree,False
25,1938,1939,11,ART DIRECTION,Richard Day,The Goldwyn Follies,False
26,1938,1939,11,ART DIRECTION,"Stephen Goosson, Lionel Banks",Holiday,False
27,1938,1939,11,ART DIRECTION,"Hans Dreier, John Goodman",If I Were King,False
28,1938,1939,11,ART DIRECTION,Jack Otterson,Mad about Music,False
29,1938,1939,11,ART DIRECTION,Cedric Gibbons,Marie Antoinette,False
30,1938,1939,11,ART DIRECTION,Charles D. Hall,Merrily We Live,False
31,1938,1939,11,CINEMATOGRAPHY,James Wong Howe,Algiers,False
32,1938,1939,11,CINEMATOGRAPHY,"Ernest Miller, Harry Wild",Army Girl,False
33,1938,1939,11,CINEMATOGRAPHY,Victor Milner,The Buccaneer,False
34,1938,1939,11,CINEMATOGRAPHY,Joseph Ruttenberg,The Great Waltz,True
35,1938,1939,11,CINEMATOGRAPHY,Ernest Haller,Jezebel,False
36,1938,1939,11,CINEMATOGRAPHY,Joseph Valentine,Mad about Music,False
37,1938,1939,11,CINEMATOGRAPHY,Norbert Brodine,Merrily We Live,False
38,1938,1939,11,CINEMATOGRAPHY,Peverell Marley,Suez,False
39,1938,1939,11,CINEMATOGRAPHY,Robert de Grasse,Vivacious Lady,False
40,1938,1939,11,CINEMATOGRAPHY,Joseph Walker,You Can't Take It with You,False
41,1938,1939,11,CINEMATOGRAPHY,Leon Shamroy,The Young in Heart,False
42,1938,1939,11,DIRECTING,Michael Curtiz,Angels with Dirty Faces,False
43,1938,1939,11,DIRECTING,Norman Taurog,Boys Town,False
44,1938,1939,11,DIRECTING,King Vidor,The Citadel,False
45,1938,1939,11,DIRECTING,Michael Curtiz,Four Daughters,False
46,1938,1939,11,DIRECTING,Frank Capra,You Can't Take It with You,True
47,1938,1939,11,FILM EDITING,Ralph Dawson,The Adventures of Robin Hood,True
48,1938,1939,11,FILM EDITING,Barbara McLean,Alexander's Ragtime Band,False
49,1938,1939,11,FILM EDITING,Tom Held,The Great Waltz,False
50,1938,1939,11,FILM EDITING,Tom Held,Test Pilot,False
51,1938,1939,11,FILM EDITING,Gene Havlick,You Can't Take It with You,False
52,1938,1939,11,MUSIC (Original Score),Erich Wolfgang Korngold,The Adventures of Robin Hood,True
53,1938,1939,11,MUSIC (Original Score),Victor Young,Army Girl,False
54,1938,1939,11,MUSIC (Original Score),Marvin Hatley,Block-Heads,False
55,1938,1939,11,MUSIC (Original Score),Werner Janssen,Blockade,False
56,1938,1939,11,MUSIC (Original Score),Victor Young,Breaking the Ice,False
57,1938,1939,11,MUSIC (Original Score),Alfred Newman,The Cowboy and the Lady,False
58,1938,1939,11,MUSIC (Original Score),Richard Hageman,If I Were King,False
59,1938,1939,11,MUSIC (Original Score),Herbert Stothart,Marie Antoinette,False
60,1938,1939,11,MUSIC (Original Score),Russell Bennett,Pacific Liner,False
61,1938,1939,11,MUSIC (Original Score),Louis Silvers,Suez,False
62,1938,1939,11,MUSIC (Original Score),Franz Waxman,The Young in Heart,False
63,1938,1939,11,MUSIC (Scoring),Alfred Newman,Alexander's Ragtime Band,True
64,1938,1939,11,MUSIC (Scoring),Victor Baravalle,Carefree,False
65,1938,1939,11,MUSIC (Scoring),"Morris Stoloff, Gregory Stone",Girls' School,False
66,1938,1939,11,MUSIC (Scoring),Alfred Newman,The Goldwyn Follies,False
67,1938,1939,11,MUSIC (Scoring),Max Steiner,Jezebel,False
68,1938,1939,11,MUSIC (Scoring),"Charles Previn, Frank Skinner",Mad about Music,False
69,1938,1939,11,MUSIC (Scoring),Cy Feuer,Storm over Bengal,False
70,1938,1939,11,MUSIC (Scoring),Herbert Stothart,Sweethearts,False
71,1938,1939,11,MUSIC (Scoring),Marvin Hatley,There Goes My Heart,False
72,1938,1939,11,MUSIC (Scoring),Boris Morros,Tropic Holiday,False
