,year_film,year_ceremony,ceremony,category,name,film,winner
0,1936,1937,9,ACTOR,Gary Cooper,Mr. Deeds Goes to Town,False
1,1936,1937,9,ACTOR,Walter Huston,Dodsworth,False
2,1936,1937,9,ACTOR,Paul Muni,The Story of Louis Pasteur,True
3,1936,1937,9,ACTOR,William Powell,My Man Godfrey,False
4,1936,1937,9,ACTOR,Spencer Tracy,San Francisco,False
5,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Mischa Auer,My Man Godfrey,False
6,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Come and Get It,True
7,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Stuart Erwin,Pigskin Parade,False
8,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,Romeo and Juliet,False
9,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,The General Died at Dawn,False
10,1936,1937,9,ACTRESS,Irene Dunne,Theodora Goes Wild,False
11,1936,1937,9,ACTRESS,Gladys George,Valiant Is the Word for Carrie,False
12,1936,1937,9,ACTRESS,Carole Lombard,My Man Godfrey,False
13,1936,1937,9,ACTRESS,Luise Rainer,The Great Ziegfeld,True
14,1936,1937,9,ACTRESS,Norma Shearer,Romeo and Juliet,False
15,1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,The Gorgeous Hussy,False
16,1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Alice Brady,My Man Godfrey,False
17,1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Bonita Granville,These Three,False
18,1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Dodsworth,False
19,1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anthony Adverse,True
20,1936,1937,9,ART DIRECTION,Anton Grot,Anthony Adverse,False
21,1936,1937,9,ART DIRECTION,Richard Day,Dodsworth,True
22,1936,1937,9,ART DIRECTION,"Cedric Gibbons, Eddie Imazu, Edwin B. Willis",The Great Ziegfeld,False
23,1936,1937,9,ART DIRECTION,William S. Darling,Lloyds of London,False
24,1936,1937,9,ART DIRECTION,"Albert S. D'Agostino, Jack Otterson",The Magnificent Brute,False
25,1936,1937,9,ART DIRECTION,"Cedric Gibbons, Fredric Hope, Edwin B. Willis",Romeo and Juliet,False
26,1936,1937,9,ART DIRECTION,Perry Ferguson,Winterset,False
27,1936,1937,9,ASSISTANT DIRECTOR,William Cannon,Anthony Adverse,False
28,1936,1937,9,ASSISTANT DIRECTOR,Jack Sullivan,The Charge of the Light Brigade,True
