,year_film,year_ceremony,ceremony,category,name,film,winner
0,1985,1986,58,ACTOR IN A LEADING ROLE,Harrison Ford,Witness,False
1,1985,1986,58,ACTOR IN A LEADING ROLE,James Garner,Murphy's Romance,False
2,1985,1986,58,ACTOR IN A LEADING ROLE,William Hurt,Kiss of the Spider Woman,True
3,1985,1986,58,ACTOR IN A LEADING ROLE,Jack Nicholson,Prizzi's Honor,False
4,1985,1986,58,ACTOR IN A LEADING ROLE,Jon Voight,Runaway Train,False
5,1985,1986,58,ACTOR IN A SUPPORTING ROLE,Don Ameche,Cocoon,True
6,1985,1986,58,ACTOR IN A SUPPORTING ROLE,Klaus Maria Brandauer,Out of Africa,False
7,1985,1986,58,ACTOR IN A SUPPORTING ROLE,William Hickey,Prizzi's Honor,False
8,1985,1986,58,ACTOR IN A SUPPORTING ROLE,Robert Loggia,Jagged Edge,False
9,1985,1986,58,ACTOR IN A SUPPORTING ROLE,Eric Roberts,Runaway Train,False
10,1985,1986,58,ACTRESS IN A LEADING ROLE,Anne Bancroft,Agnes of God,False
11,1985,1986,58,ACTRESS IN A LEADING ROLE,Whoopi Goldberg,The Color Purple,False
12,1985,1986,58,ACTRESS IN A LEADING ROLE,Jessica Lange,Sweet Dreams,False
13,1985,1986,58,ACTRESS IN A LEADING ROLE,Geraldine Page,The Trip to Bountiful,True
14,1985,1986,58,ACTRESS IN A LEADING ROLE,Meryl Streep,Out of Africa,False
15,1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Margaret Avery,The Color Purple,False
16,1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,Prizzi's Honor,True
17,1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Amy Madigan,Twice in a Lifetime,False
18,1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Meg Tilly,Agnes of God,False
19,1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Oprah Winfrey,The Color Purple,False
20,1985,1986,58,ART DIRECTION,Art Direction:  Norman Garwood;  Set Decoration:  Maggie Gray,Brazil,False
21,1985,1986,58,ART DIRECTION,"Art Direction:  J. Michael Riva, Robert W. Welch;  Set Decoration:  Linda DeScenna",The Color Purple,False
22,1985,1986,58,ART DIRECTION,Art Direction:  Stephen Grimes;  Set Decoration:  Josie MacAvin,Out of Africa,True
23,1985,1986,58,ART DIRECTION,"Art Direction:  Yoshiro Muraki, Shinobu Muraki",Ran,False
