,year_film,year_ceremony,ceremony,category,name,film,winner
0,1987,1988,60,ACTOR IN A LEADING ROLE,Michael Douglas,Wall Street,True
1,1987,1988,60,ACTOR IN A LEADING ROLE,William Hurt,Broadcast News,False
2,1987,1988,60,ACTOR IN A LEADING ROLE,Marcello Mastroianni,Dark Eyes,False
3,1987,1988,60,ACTOR IN A LEADING ROLE,Jack Nicholson,Ironweed,False
4,1987,1988,60,ACTOR IN A LEADING ROLE,Robin Williams,"Good Morning, Vietnam",False
5,1987,1988,60,ACTOR IN A SUPPORTING ROLE,Albert Brooks,Broadcast News,False
6,1987,1988,60,ACTOR IN A SUPPORTING ROLE,Sean Connery,The Untouchables,True
7,1987,1988,60,ACTOR IN A SUPPORTING ROLE,Morgan Freeman,Street Smart,False
8,1987,1988,60,ACTOR IN A SUPPORTING ROLE,Vincent Gardenia,Moonstruck,False
9,1987,1988,60,ACTOR IN A SUPPORTING ROLE,Denzel Washington,Cry Freedom,False
10,1987,1988,60,ACTRESS IN A LEADING ROLE,Cher,Moonstruck,True
11,1987,1988,60,ACTRESS IN A LEADING ROLE,Glenn Close,Fatal Attraction,False
12,1987,1988,60,ACTRESS IN A LEADING ROLE,Holly Hunter,Broadcast News,False
13,1987,1988,60,ACTRESS IN A LEADING ROLE,Sally Kirkland,Anna,False
14,1987,1988,60,ACTRESS IN A LEADING ROLE,Meryl Streep,Ironweed,False
15,1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Norma Aleandro,Gaby - A True Story,False
16,1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Anne Archer,Fatal Attraction,False
17,1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Olympia Dukakis,Moonstruck,True
18,1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Anne Ramsey,Throw Momma from the Train,False
19,1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Ann Sothern,The Whales of August,False
20,1987,1988,60,ART DIRECTION,Art Direction:  Norman Reynolds;  Set Decoration:  Harry Cordwell,Empire of the Sun,False
21,1987,1988,60,ART DIRECTION,Art Direction:  Anthony Pratt;  Set Decoration:  Joan Woollard,Hope and Glory,False
22,1987,1988,60,ART DIRECTION,"Art Direction:  Ferdinando Scarfiotti;  Set Decoration:  Bruno Cesari, Osvaldo Desideri",The Last Emperor,True
23,1987,1988,60,ART DIRECTION,"Art Direction:  Santo Loquasto;  Set Decoration:  Carol Joffe, Les Bloom, George DeTitta, Jr.",Radio Days,False
24,1987,1988,60,ART DIRECTION,"Art Direction:  Patrizia Von Brandenstein, William A. Elliott;  Set Decoration:  Hal Gausman",The Untouchables,False
25,1987,1988,60,CINEMATOGRAPHY,Michael Ballhaus,Broadcast News,False
26,1987,1988,60,CINEMATOGRAPHY,Allen Daviau,Empire of the Sun,False
