,year_film,year_ceremony,ceremony,category,name,film,winner
0,2004,2005,77,ACTOR IN A LEADING ROLE,Don Cheadle,Hotel Rwanda,False
1,2004,2005,77,ACTOR IN A LEADING ROLE,Johnny Depp,Finding Neverland,False
2,2004,2005,77,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Aviator,False
3,2004,2005,77,ACTOR IN A LEADING ROLE,Clint Eastwood,Million Dollar Baby,False
4,2004,2005,77,ACTOR IN A LEADING ROLE,Jamie Foxx,Ray,True
5,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Alan Alda,The Aviator,False
6,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Thomas Haden Church,Sideways,False
7,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Jamie Foxx,Collateral,False
8,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Morgan Freeman,Million Dollar Baby,True
9,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Clive Owen,Closer,False
10,2004,2005,77,ACTRESS IN A LEADING ROLE,Annette Bening,Being Julia,False
11,2004,2005,77,ACTRESS IN A LEADING ROLE,Catalina Sandino Moreno,Maria Full of Grace,False
12,2004,2005,77,ACTRESS IN A LEADING ROLE,Imelda Staunton,Vera Drake,False
13,2004,2005,77,ACTRESS IN A LEADING ROLE,Hilary Swank,Million Dollar Baby,True
14,2004,2005,77,ACTRESS IN A LEADING ROLE,Kate Winslet,Eternal Sunshine of the Spotless Mind,False
15,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,The Aviator,True
16,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Laura Linney,Kinsey,False
17,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Virginia Madsen,Sideways,False
18,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Sophie Okonedo,Hotel Rwanda,False
19,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Natalie Portman,Closer,False
20,2004,2005,77,ANIMATED FEATURE FILM,Brad Bird,The Incredibles,True
21,2004,2005,77,ANIMATED FEATURE FILM,Bill Damaschke,Shark Tale,False
22,2004,2005,77,ANIMATED FEATURE FILM,Andrew Adamson,Shrek 2,False
23,2004,2005,77,ART DIRECTION,Art Direction: Dante Ferretti; Set Decoration: Francesca Lo Schiavo,The Aviator,True
24,2004,2005,77,ART DIRECTION,Art Direction: Gemma Jackson; Set Decoration: Trisha Edwards,Finding Neverland,False
25,2004,2005,77,ART DIRECTION,Art Direction: Rick Heinrichs; Set Decoration: Cheryl Carasik,Lemony Snicket's A Series of Unfortunate Events,False
26,2004,2005,77,ART DIRECTION,Art Direction: Anthony Pratt; Set Decoration: Celia Bobak,The Phantom of the Opera,False
27,2004,2005,77,ART DIRECTION,Art Direction: Aline Bonetto,A Very Long Engagement,False
28,2004,2005,77,CINEMATOGRAPHY,Robert Richardson,The Aviator,True
29,2004,2005,77,CINEMATOGRAPHY,Zhao Xiaoding,House of Flying Daggers,False
30,2004,2005,77,CINEMATOGRAPHY,Caleb Deschanel,The Passion of the Christ,False
31,2004,2005,77,CINEMATOGRAPHY,John Mathieson,The Phantom of the Opera,False
32,2004,2005,77,CINEMATOGRAPHY,Bruno Delbonnel,A Very Long Engagement,False
33,2004,2005,77,COSTUME DESIGN,Sandy Powell,The Aviator,True
34,2004,2005,77,COSTUME DESIGN,Alexandra Byrne,Finding Neverland,False
35,2004,2005,77,COSTUME DESIGN,Colleen Atwood,Lemony Snicket's A Series of Unfortunate Events,False
36,2004,2005,77,COSTUME DESIGN,Sharen Davis,Ray,False
37,2004,2005,77,COSTUME DESIGN,Bob Ringwood,Troy,False
38,2004,2005,77,DIRECTING,Martin Scorsese,The Aviator,False
39,2004,2005,77,DIRECTING,Clint Eastwood,Million Dollar Baby,True
40,2004,2005,77,DIRECTING,Taylor Hackford,Ray,False
41,2004,2005,77,DIRECTING,Alexander Payne,Sideways,False
42,2004,2005,77,DIRECTING,Mike Leigh,Vera Drake,False
43,2004,2005,77,DOCUMENTARY (Feature),Ross Kauffman and Zana Briski,Born into Brothels,True
44,2004,2005,77,DOCUMENTARY (Feature),Luigi Falorni and Byambasuren Davaa,The Story of the Weeping Camel,False
45,2004,2005,77,DOCUMENTARY (Feature),Morgan Spurlock,Super Size Me,False
46,2004,2005,77,DOCUMENTARY (Feature),Lauren Lazin and Karolyn Ali,Tupac: Resurrection,False
47,2004,2005,77,DOCUMENTARY (Feature),Kirby Dick and Eddie Schmidt,Twist of Faith,False
48,2004,2005,77,DOCUMENTARY (Short Subject),Gerardine Wurzburg,Autism Is a World,False
49,2004,2005,77,DOCUMENTARY (Short Subject),Hanna Polak and Andrzej Celinski,The Children of Leningradsky,False
50,2004,2005,77,DOCUMENTARY (Short Subject),Hubert Davis and Erin Faith Young,Hardwood,False
51,2004,2005,77,DOCUMENTARY (Short Subject),Robert Hudson and Bobby Houston,Mighty Times: The Children's March,True
52,2004,2005,77,DOCUMENTARY (Short Subject),Oren Jacoby and Steve Kalafer,Sister Rose's Passion,False
53,2004,2005,77,FILM EDITING,Thelma Schoonmaker,The Aviator,True
54,2004,2005,77,FILM EDITING,Jim Miller and Paul Rubell,Collateral,False
55,2004,2005,77,FILM EDITING,Matt Chesse,Finding Neverland,False
56,2004,2005,77,FILM EDITING,Joel Cox,Million Dollar Baby,False
