,year_film,year_ceremony,ceremony,category,name,film,winner
0,1964,1965,37,ACTOR,Richard Burton,Becket,False
1,1964,1965,37,ACTOR,Rex Harrison,My Fair Lady,True
2,1964,1965,37,ACTOR,Peter O'Toole,Becket,False
3,1964,1965,37,ACTOR,Anthony Quinn,Zorba the Greek,False
4,1964,1965,37,ACTOR,Peter Sellers,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False
5,1964,1965,37,ACTOR IN A SUPPORTING ROLE,John Gielgud,Becket,False
6,1964,1965,37,ACTOR IN A SUPPORTING ROLE,Stanley Holloway,My Fair Lady,False
7,1964,1965,37,ACTOR IN A SUPPORTING ROLE,Edmond O'Brien,Seven Days in May,False
8,1964,1965,37,ACTOR IN A SUPPORTING ROLE,Lee Tracy,The Best Man,False
9,1964,1965,37,ACTOR IN A SUPPORTING ROLE,Peter Ustinov,Topkapi,True
10,1964,1965,37,ACTRESS,Julie Andrews,Mary Poppins,True
11,1964,1965,37,ACTRESS,Anne Bancroft,The Pumpkin Eater,False
12,1964,1965,37,ACTRESS,Sophia Loren,Marriage Italian Style,False
13,1964,1965,37,ACTRESS,Debbie Reynolds,The Unsinkable Molly Brown,False
14,1964,1965,37,ACTRESS,Kim Stanley,Seance on a Wet Afternoon,False
15,1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,My Fair Lady,False
16,1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Dame Edith Evans,The Chalk Garden,False
17,1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Grayson Hall,The Night of the Iguana,False
18,1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Lila Kedrova,Zorba the Greek,True
19,1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,"Hush...Hush, Sweet Charlotte",False
20,1964,1965,37,ART DIRECTION (Black-and-White),"Art Direction:  George W. Davis, Hans Peters, Elliot Scott;  Set Decoration:  Henry Grace, Robert R. Benton",The Americanization of Emily,False
21,1964,1965,37,ART DIRECTION (Black-and-White),Art Direction:  William Glasgow;  Set Decoration:  Raphael Bretton,"Hush...Hush, Sweet Charlotte",False
22,1964,1965,37,ART DIRECTION (Black-and-White),Stephen Grimes,The Night of the Iguana,False
23,1964,1965,37,ART DIRECTION (Black-and-White),Art Direction:  Cary Odell;  Set Decoration:  Edward G. Boyle,Seven Days in May,False
24,1964,1965,37,ART DIRECTION (Black-and-White),Vassilis Fotopoulos,Zorba the Greek,True
25,1964,1965,37,ART DIRECTION (Color),"Art Direction:  John Bryan, Maurice Carter;  Set Decoration:  Patrick McLoughlin, Robert Cartwright",Becket,False
26,1964,1965,37,ART DIRECTION (Color),"Art Direction:  Carroll Clark, William H. Tuntke;  Set Decoration:  Emile Kuri, Hal Gausman",Mary Poppins,False
27,1964,1965,37,ART DIRECTION (Color),"Art Direction:  Gene Allen, Cecil Beaton;  Set Decoration:  George James Hopkins",My Fair Lady,True
28,1964,1965,37,ART DIRECTION (Color),"Art Direction:  George W. Davis, Preston Ames;  Set Decoration:  Henry Grace, Hugh Hunt",The Unsinkable Molly Brown,False
