,year_film,year_ceremony,ceremony,category,name,film,winner
0,1988,1989,61,ACTOR IN A LEADING ROLE,Gene Hackman,Mississippi Burning,False
1,1988,1989,61,ACTOR IN A LEADING ROLE,Tom Hanks,Big,False
2,1988,1989,61,ACTOR IN A LEADING ROLE,Dustin Hoffman,Rain Man,True
3,1988,1989,61,ACTOR IN A LEADING ROLE,Edward James Olmos,Stand and Deliver,False
4,1988,1989,61,ACTOR IN A LEADING ROLE,Max von Sydow,Pelle the Conqueror,False
5,1988,1989,61,ACTOR IN A SUPPORTING ROLE,Alec Guinness,Little Dorrit,False
6,1988,1989,61,ACTOR IN A SUPPORTING ROLE,Kevin Kline,A Fish Called Wanda,True
7,1988,1989,61,ACTOR IN A SUPPORTING ROLE,Martin Landau,Tucker The Man and His Dream,False
8,1988,1989,61,ACTOR IN A SUPPORTING ROLE,River Phoenix,Running on Empty,False
9,1988,1989,61,ACTOR IN A SUPPORTING ROLE,Dean Stockwell,Married to the Mob,False
10,1988,1989,61,ACTRESS IN A LEADING ROLE,Glenn Close,Dangerous Liaisons,False
11,1988,1989,61,ACTRESS IN A LEADING ROLE,Jodie Foster,The Accused,True
12,1988,1989,61,ACTRESS IN A LEADING ROLE,Melanie Griffith,Working Girl,False
13,1988,1989,61,ACTRESS IN A LEADING ROLE,Meryl Streep,A Cry in the Dark,False
14,1988,1989,61,ACTRESS IN A LEADING ROLE,Sigourney Weaver,Gorillas in the Mist,False
15,1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,Working Girl,False
16,1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Geena Davis,The Accidental Tourist,True
17,1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Mississippi Burning,False
18,1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Michelle Pfeiffer,Dangerous Liaisons,False
19,1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Sigourney Weaver,Working Girl,False
20,1988,1989,61,ART DIRECTION,Art Direction:  Albert Brenner;  Set Decoration:  Garrett Lewis,Beaches,False
