,year_film,year_ceremony,ceremony,category,name,film,winner
0,1940,1941,13,ACTOR,Charles Chaplin,The Great Dictator,False
1,1940,1941,13,ACTOR,Henry Fonda,The Grapes of Wrath,False
2,1940,1941,13,ACTOR,Raymond Massey,Abe Lincoln in Illinois,False
3,1940,1941,13,ACTOR,Laurence Olivier,Rebecca,False
4,1940,1941,13,ACTOR,James Stewart,The Philadelphia Story,True
5,1940,1941,13,ACTOR IN A SUPPORTING ROLE,Albert Basserman,Foreign Correspondent,False
6,1940,1941,13,ACTOR IN A SUPPORTING ROLE,Walter Brennan,The Westerner,True
7,1940,1941,13,ACTOR IN A SUPPORTING ROLE,William Gargan,They Knew What They Wanted,False
8,1940,1941,13,ACTOR IN A SUPPORTING ROLE,Jack Oakie,The Great Dictator,False
9,1940,1941,13,ACTOR IN A SUPPORTING ROLE,James Stephenson,The Letter,False
10,1940,1941,13,ACTRESS,Bette Davis,The Letter,False
11,1940,1941,13,ACTRESS,Joan Fontaine,Rebecca,False
12,1940,1941,13,ACTRESS,Katharine Hepburn,The Philadelphia Story,False
13,1940,1941,13,ACTRESS,Ginger Rogers,Kitty Foyle,True
14,1940,1941,13,ACTRESS,Martha Scott,Our Town,False
15,1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Judith Anderson,Rebecca,False
16,1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Jane Darwell,The Grapes of Wrath,True
17,1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Ruth Hussey,The Philadelphia Story,False
18,1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Barbara O'Neil,"All This, and Heaven Too",False
19,1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Marjorie Rambeau,Primrose Path,False
20,1940,1941,13,ART DIRECTION (Black-and-White),"Hans Dreier, Robert Usher","Arise, My Love",False
21,1940,1941,13,ART DIRECTION (Black-and-White),"Lionel Banks, Robert Peterson",Arizona,False
22,1940,1941,13,ART DIRECTION (Black-and-White),John Otterson,The Boys from Syracuse,False
23,1940,1941,13,ART DIRECTION (Black-and-White),John Victor Mackay,The Dark Command,False
24,1940,1941,13,ART DIRECTION (Black-and-White),Alexander Golitzen,Foreign Correspondent,False
25,1940,1941,13,ART DIRECTION (Black-and-White),"Richard Day, Joseph C. Wright",Lillian Russell,False
26,1940,1941,13,ART DIRECTION (Black-and-White),"Van Nest Polglase, Mark-Lee Kirk",My Favorite Wife,False
27,1940,1941,13,ART DIRECTION (Black-and-White),John DuCasse Schulze,"My Son, My Son!",False
28,1940,1941,13,ART DIRECTION (Black-and-White),Lewis J. Rachmil,Our Town,False
29,1940,1941,13,ART DIRECTION (Black-and-White),"Cedric Gibbons, Paul Groesse",Pride and Prejudice,True
30,1940,1941,13,ART DIRECTION (Black-and-White),Lyle Wheeler,Rebecca,False
31,1940,1941,13,ART DIRECTION (Black-and-White),Anton Grot,The Sea Hawk,False
32,1940,1941,13,ART DIRECTION (Black-and-White),James Basevi,The Westerner,False
33,1940,1941,13,ART DIRECTION (Color),"Cedric Gibbons, John S. Detlie",Bitter Sweet,False
34,1940,1941,13,ART DIRECTION (Color),"Richard Day, Joseph C. Wright",Down Argentine Way,False
35,1940,1941,13,ART DIRECTION (Color),"Hans Dreier, Roland Anderson",North West Mounted Police,False
36,1940,1941,13,ART DIRECTION (Color),Vincent Korda,The Thief of Bagdad,True
37,1940,1941,13,CINEMATOGRAPHY (Black-and-White),James Wong Howe,Abe Lincoln in Illinois,False
38,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Ernest Haller,"All This, and Heaven Too",False
39,1940,1941,13,CINEMATOGRAPHY (Black-and-White),"Charles B. Lang, Jr.","Arise, My Love",False
40,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Harold Rosson,Boom Town,False
41,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Rudolph Maté,Foreign Correspondent,False
42,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Gaetano (Tony) Gaudio,The Letter,False
43,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Gregg Toland,The Long Voyage Home,False
44,1940,1941,13,CINEMATOGRAPHY (Black-and-White),George Barnes,Rebecca,True
45,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Joseph Valentine,Spring Parade,False
46,1940,1941,13,CINEMATOGRAPHY (Black-and-White),Joseph Ruttenberg,Waterloo Bridge,False
47,1940,1941,13,CINEMATOGRAPHY (Color),"Oliver T. Marsh, Allen Davey",Bitter Sweet,False
48,1940,1941,13,CINEMATOGRAPHY (Color),"Arthur Miller, Ray Rennahan",The Blue Bird,False
49,1940,1941,13,CINEMATOGRAPHY (Color),"Leon Shamroy, Ray Rennahan",Down Argentine Way,False
50,1940,1941,13,CINEMATOGRAPHY (Color),"Victor Milner, W. Howard Greene",North West Mounted Police,False
51,1940,1941,13,CINEMATOGRAPHY (Color),"Sidney Wagner, William V. Skall",Northwest Passage,False
