,year_film,year_ceremony,ceremony,category,name,film,winner
0,2016,2017,89,ACTOR IN A LEADING ROLE,Casey Affleck,Manchester by the Sea,True
1,2016,2017,89,ACTOR IN A LEADING ROLE,Andrew Garfield,Hacksaw Ridge,False
2,2016,2017,89,ACTOR IN A LEADING ROLE,Ryan Gosling,La La Land,False
3,2016,2017,89,ACTOR IN A LEADING ROLE,Viggo Mortensen,Captain Fantastic,False
4,2016,2017,89,ACTOR IN A LEADING ROLE,Denzel Washington,Fences,False
5,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Moonlight,True
6,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,Hell or High Water,False
7,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Lucas Hedges,Manchester by the Sea,False
8,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Dev Patel,Lion,False
9,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Nocturnal Animals,False
10,2016,2017,89,ACTRESS IN A LEADING ROLE,Isabelle Huppert,Elle,False
11,2016,2017,89,ACTRESS IN A LEADING ROLE,Ruth Negga,Loving,False
12,2016,2017,89,ACTRESS IN A LEADING ROLE,Natalie Portman,Jackie,False
13,2016,2017,89,ACTRESS IN A LEADING ROLE,Emma Stone,La La Land,True
14,2016,2017,89,ACTRESS IN A LEADING ROLE,Meryl Streep,Florence Foster Jenkins,False
15,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Fences,True
16,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Naomie Harris,Moonlight,False
17,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Nicole Kidman,Lion,False
18,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,Hidden Figures,False
19,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Manchester by the Sea,False
20,2016,2017,89,ANIMATED FEATURE FILM,Travis Knight and Arianne Sutner,Kubo and the Two Strings,False
21,2016,2017,89,ANIMATED FEATURE FILM,"John Musker, Ron Clements and Osnat Shurer",Moana,False
22,2016,2017,89,ANIMATED FEATURE FILM,Claude Barras and Max Karli,My Life as a Zucchini,False
23,2016,2017,89,ANIMATED FEATURE FILM,Michael Dudok de Wit and Toshio Suzuki,The Red Turtle,False
24,2016,2017,89,ANIMATED FEATURE FILM,"Byron Howard, Rich Moore and Clark Spencer",Zootopia,True
25,2016,2017,89,CINEMATOGRAPHY,Bradford Young,Arrival,False
26,2016,2017,89,CINEMATOGRAPHY,Linus Sandgren,La La Land,True
27,2016,2017,89,CINEMATOGRAPHY,Greig Fraser,Lion,False
28,2016,2017,89,CINEMATOGRAPHY,James Laxton,Moonlight,False
29,2016,2017,89,CINEMATOGRAPHY,Rodrigo Prieto,Silence,False
30,2016,2017,89,COSTUME DESIGN,Joanna Johnston,Allied,False
31,2016,2017,89,COSTUME DESIGN,Colleen Atwood,Fantastic Beasts and Where to Find Them,True
32,2016,2017,89,COSTUME DESIGN,Consolata Boyle,Florence Foster Jenkins,False
33,2016,2017,89,COSTUME DESIGN,Madeline Fontaine,Jackie,False
34,2016,2017,89,COSTUME DESIGN,Mary Zophres,La La Land,False
