,year_film,year_ceremony,ceremony,category,name,film,winner
0,2003,2004,76,ACTOR IN A LEADING ROLE,Johnny Depp,Pirates of the Caribbean: The Curse of the Black Pearl,False
1,2003,2004,76,ACTOR IN A LEADING ROLE,Ben Kingsley,House of Sand and Fog,False
2,2003,2004,76,ACTOR IN A LEADING ROLE,Jude Law,Cold Mountain,False
3,2003,2004,76,ACTOR IN A LEADING ROLE,Bill Murray,Lost in Translation,False
4,2003,2004,76,ACTOR IN A LEADING ROLE,Sean Penn,Mystic River,True
5,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Alec Baldwin,The Cooler,False
6,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,21 Grams,False
7,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,In America,False
8,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Tim Robbins,Mystic River,True
9,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Ken Watanabe,The Last Samurai,False
10,2003,2004,76,ACTRESS IN A LEADING ROLE,Keisha Castle-Hughes,Whale Rider,False
11,2003,2004,76,ACTRESS IN A LEADING ROLE,Diane Keaton,Something's Gotta Give,False
12,2003,2004,76,ACTRESS IN A LEADING ROLE,Samantha Morton,In America,False
13,2003,2004,76,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,True
14,2003,2004,76,ACTRESS IN A LEADING ROLE,Naomi Watts,21 Grams,False
15,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Shohreh Aghdashloo,House of Sand and Fog,False
16,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Patricia Clarkson,Pieces of April,False
17,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Mystic River,False
18,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,Thirteen,False
19,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Renée Zellweger,Cold Mountain,True
20,2003,2004,76,ANIMATED FEATURE FILM,Aaron Blaise and Robert Walker,Brother Bear,False
21,2003,2004,76,ANIMATED FEATURE FILM,Andrew Stanton,Finding Nemo,True
22,2003,2004,76,ANIMATED FEATURE FILM,Sylvain Chomet,The Triplets of Belleville,False
23,2003,2004,76,ART DIRECTION,Art Direction: Ben Van Os; Set Decoration: Cecile Heideman,Girl with a Pearl Earring,False
24,2003,2004,76,ART DIRECTION,Art Direction: Lilly Kilvert; Set Decoration: Gretchen Rau,The Last Samurai,False
25,2003,2004,76,ART DIRECTION,Art Direction: Grant Major; Set Decoration: Dan Hennah and Alan Lee,The Lord of the Rings: The Return of the King,True
26,2003,2004,76,ART DIRECTION,Art Direction: William Sandell; Set Decoration: Robert Gould,Master and Commander: The Far Side of the World,False
27,2003,2004,76,ART DIRECTION,Art Direction: Jeannine Oppewall; Set Decoration: Leslie Pope,Seabiscuit,False
28,2003,2004,76,CINEMATOGRAPHY,Cesar Charlone,City of God,False
29,2003,2004,76,CINEMATOGRAPHY,John Seale,Cold Mountain,False
30,2003,2004,76,CINEMATOGRAPHY,Eduardo Serra,Girl with a Pearl Earring,False
31,2003,2004,76,CINEMATOGRAPHY,Russell Boyd,Master and Commander: The Far Side of the World,True
32,2003,2004,76,CINEMATOGRAPHY,John Schwartzman,Seabiscuit,False
33,2003,2004,76,COSTUME DESIGN,Dien van Straalen,Girl with a Pearl Earring,False
34,2003,2004,76,COSTUME DESIGN,Ngila Dickson,The Last Samurai,False
35,2003,2004,76,COSTUME DESIGN,Ngila Dickson and Richard Taylor,The Lord of the Rings: The Return of the King,True
36,2003,2004,76,COSTUME DESIGN,Wendy Stites,Master and Commander: The Far Side of the World,False
37,2003,2004,76,COSTUME DESIGN,Judianna Makovsky,Seabiscuit,False
38,2003,2004,76,DIRECTING,Fernando Meirelles,City of God,False
39,2003,2004,76,DIRECTING,Peter Jackson,The Lord of the Rings: The Return of the King,True
40,2003,2004,76,DIRECTING,Sofia Coppola,Lost in Translation,False
41,2003,2004,76,DIRECTING,Peter Weir,Master and Commander: The Far Side of the World,False
42,2003,2004,76,DIRECTING,Clint Eastwood,Mystic River,False
43,2003,2004,76,DOCUMENTARY (Feature),Carlos Bosch and Josep Maria Domenech,Balseros,False
44,2003,2004,76,DOCUMENTARY (Feature),Andrew Jarecki and Marc Smerling,Capturing the Friedmans,False
45,2003,2004,76,DOCUMENTARY (Feature),Errol Morris and Michael Williams,The Fog of War,True
46,2003,2004,76,DOCUMENTARY (Feature),Nathaniel Kahn and Susan R. Behr,My Architect,False
47,2003,2004,76,DOCUMENTARY (Feature),Sam Green and Bill Siegel,The Weather Underground,False
48,2003,2004,76,DOCUMENTARY (Short Subject),Sandy McLeod and Gini Reticker,Asylum,False
49,2003,2004,76,DOCUMENTARY (Short Subject),Maryann DeLeo,Chernobyl Heart,True
50,2003,2004,76,DOCUMENTARY (Short Subject),Katja Esson,Ferry Tales,False
51,2003,2004,76,FILM EDITING,Daniel Rezende,City of God,False
52,2003,2004,76,FILM EDITING,Walter Murch,Cold Mountain,False
53,2003,2004,76,FILM EDITING,Jamie Selkirk,The Lord of the Rings: The Return of the King,True
54,2003,2004,76,FILM EDITING,Lee Smith,Master and Commander: The Far Side of the World,False
55,2003,2004,76,FILM EDITING,William Goldenberg,Seabiscuit,False
56,2003,2004,76,FOREIGN LANGUAGE FILM,Canada,The Barbarian Invasions,True
57,2003,2004,76,FOREIGN LANGUAGE FILM,Sweden,Evil,False
58,2003,2004,76,FOREIGN LANGUAGE FILM,Japan,The Twilight Samurai,False
59,2003,2004,76,FOREIGN LANGUAGE FILM,The Netherlands,Twin Sisters,False
60,2003,2004,76,FOREIGN LANGUAGE FILM,Czech Republic,Zelary,False
61,2003,2004,76,MAKEUP,Richard Taylor and Peter King,The Lord of the Rings: The Return of the King,True
62,2003,2004,76,MAKEUP,Edouard Henriques III and Yolanda Toussieng,Master and Commander: The Far Side of the World,False
63,2003,2004,76,MAKEUP,Ve Neill and Martin Samuel,Pirates of the Caribbean: The Curse of the Black Pearl,False
64,2003,2004,76,MUSIC (Original Score),Danny Elfman,Big Fish,False
65,2003,2004,76,MUSIC (Original Score),Gabriel Yared,Cold Mountain,False
66,2003,2004,76,MUSIC (Original Score),Thomas Newman,Finding Nemo,False
67,2003,2004,76,MUSIC (Original Score),James Horner,House of Sand and Fog,False
68,2003,2004,76,MUSIC (Original Score),Howard Shore,The Lord of the Rings: The Return of the King,True
