,year_film,year_ceremony,ceremony,category,name,film,winner
0,2010,2011,83,ACTOR IN A LEADING ROLE,Javier Bardem,Biutiful,False
1,2010,2011,83,ACTOR IN A LEADING ROLE,Jeff Bridges,True Grit,False
2,2010,2011,83,ACTOR IN A LEADING ROLE,Jesse Eisenberg,The Social Network,False
3,2010,2011,83,ACTOR IN A LEADING ROLE,Colin Firth,The King's Speech,True
4,2010,2011,83,ACTOR IN A LEADING ROLE,James Franco,127 Hours,False
5,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Christian Bale,The Fighter,True
6,2010,2011,83,ACTOR IN A SUPPORTING ROLE,John Hawkes,Winter's Bone,False
7,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Jeremy Renner,The Town,False
8,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,The Kids Are All Right,False
9,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,The King's Speech,False
10,2010,2011,83,ACTRESS IN A LEADING ROLE,Annette Bening,The Kids Are All Right,False
11,2010,2011,83,ACTRESS IN A LEADING ROLE,Nicole Kidman,Rabbit Hole,False
12,2010,2011,83,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Winter's Bone,False
13,2010,2011,83,ACTRESS IN A LEADING ROLE,Natalie Portman,Black Swan,True
14,2010,2011,83,ACTRESS IN A LEADING ROLE,Michelle Williams,Blue Valentine,False
15,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Fighter,False
16,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Helena Bonham Carter,The King's Speech,False
17,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Melissa Leo,The Fighter,True
18,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Hailee Steinfeld,True Grit,False
19,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Jacki Weaver,Animal Kingdom,False
20,2010,2011,83,ANIMATED FEATURE FILM,Chris Sanders and Dean DeBlois,How to Train Your Dragon,False
21,2010,2011,83,ANIMATED FEATURE FILM,Sylvain Chomet,The Illusionist,False
22,2010,2011,83,ANIMATED FEATURE FILM,Lee Unkrich,Toy Story 3,True
23,2010,2011,83,ART DIRECTION,Production Design: Robert Stromberg; Set Decoration: Karen O'Hara,Alice in Wonderland,True
24,2010,2011,83,ART DIRECTION,Production Design: Stuart Craig; Set Decoration: Stephenie McMillan,Harry Potter and the Deathly Hallows Part 1,False
25,2010,2011,83,ART DIRECTION,Production Design: Guy Hendrix Dyas; Set Decoration: Larry Dias and Doug Mowat,Inception,False
26,2010,2011,83,ART DIRECTION,Production Design: Eve Stewart; Set Decoration: Judy Farr,The King's Speech,False
27,2010,2011,83,ART DIRECTION,Production Design: Jess Gonchor; Set Decoration: Nancy Haigh,True Grit,False
28,2010,2011,83,CINEMATOGRAPHY,Matthew Libatique,Black Swan,False
29,2010,2011,83,CINEMATOGRAPHY,Wally Pfister,Inception,True
30,2010,2011,83,CINEMATOGRAPHY,Danny Cohen,The King's Speech,False
31,2010,2011,83,CINEMATOGRAPHY,Jeff Cronenweth,The Social Network,False
32,2010,2011,83,CINEMATOGRAPHY,Roger Deakins,True Grit,False
33,2010,2011,83,COSTUME DESIGN,Colleen Atwood,Alice in Wonderland,True
34,2010,2011,83,COSTUME DESIGN,Antonella Cannarozzi,I Am Love,False
35,2010,2011,83,COSTUME DESIGN,Jenny Beavan,The King's Speech,False
36,2010,2011,83,COSTUME DESIGN,Sandy Powell,The Tempest,False
37,2010,2011,83,COSTUME DESIGN,Mary Zophres,True Grit,False
38,2010,2011,83,DIRECTING,Darren Aronofsky,Black Swan,False
39,2010,2011,83,DIRECTING,David O. Russell,The Fighter,False
40,2010,2011,83,DIRECTING,Tom Hooper,The King's Speech,True
41,2010,2011,83,DIRECTING,David Fincher,The Social Network,False
