,year_film,year_ceremony,ceremony,category,name,film,winner
0,2015,2016,88,ACTOR IN A LEADING ROLE,Bryan Cranston,Trumbo,False
1,2015,2016,88,ACTOR IN A LEADING ROLE,Matt Damon,The Martian,False
2,2015,2016,88,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Revenant,True
3,2015,2016,88,ACTOR IN A LEADING ROLE,Michael Fassbender,Steve Jobs,False
4,2015,2016,88,ACTOR IN A LEADING ROLE,Eddie Redmayne,The Danish Girl,False
5,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Christian Bale,The Big Short,False
6,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Tom Hardy,The Revenant,False
7,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Spotlight,False
8,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Mark Rylance,Bridge of Spies,True
9,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Sylvester Stallone,Creed,False
10,2015,2016,88,ACTRESS IN A LEADING ROLE,Cate Blanchett,Carol,False
11,2015,2016,88,ACTRESS IN A LEADING ROLE,Brie Larson,Room,True
12,2015,2016,88,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Joy,False
13,2015,2016,88,ACTRESS IN A LEADING ROLE,Charlotte Rampling,45 Years,False
14,2015,2016,88,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Brooklyn,False
15,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Jennifer Jason Leigh,The Hateful Eight,False
16,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Rooney Mara,Carol,False
17,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Rachel McAdams,Spotlight,False
18,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Alicia Vikander,The Danish Girl,True
19,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Steve Jobs,False
20,2015,2016,88,ANIMATED FEATURE FILM,"Charlie Kaufman, Duke Johnson and Rosa Tran",Anomalisa,False
21,2015,2016,88,ANIMATED FEATURE FILM,Alê Abreu,Boy and the World,False
22,2015,2016,88,ANIMATED FEATURE FILM,Pete Docter and Jonas Rivera,Inside Out,True
23,2015,2016,88,ANIMATED FEATURE FILM,Mark Burton and Richard Starzak,Shaun the Sheep Movie,False
24,2015,2016,88,ANIMATED FEATURE FILM,Hiromasa Yonebayashi and Yoshiaki Nishimura,When Marnie Was There,False
25,2015,2016,88,CINEMATOGRAPHY,Ed Lachman,Carol,False
26,2015,2016,88,CINEMATOGRAPHY,Robert Richardson,The Hateful Eight,False
27,2015,2016,88,CINEMATOGRAPHY,John Seale,Mad Max: Fury Road,False
28,2015,2016,88,CINEMATOGRAPHY,Emmanuel Lubezki,The Revenant,True
29,2015,2016,88,CINEMATOGRAPHY,Roger Deakins,Sicario,False
30,2015,2016,88,COSTUME DESIGN,Sandy Powell,Carol,False
31,2015,2016,88,COSTUME DESIGN,Sandy Powell,Cinderella,False
32,2015,2016,88,COSTUME DESIGN,Paco Delgado,The Danish Girl,False
33,2015,2016,88,COSTUME DESIGN,Jenny Beavan,Mad Max: Fury Road,True
34,2015,2016,88,COSTUME DESIGN,Jacqueline West,The Revenant,False
35,2015,2016,88,DIRECTING,Adam McKay,The Big Short,False
36,2015,2016,88,DIRECTING,George Miller,Mad Max: Fury Road,False
37,2015,2016,88,DIRECTING,Alejandro G. Iñárritu,The Revenant,True
38,2015,2016,88,DIRECTING,Lenny Abrahamson,Room,False
39,2015,2016,88,DIRECTING,Tom McCarthy,Spotlight,False
40,2015,2016,88,DOCUMENTARY (Feature),Asif Kapadia and James Gay-Rees,Amy,True
41,2015,2016,88,DOCUMENTARY (Feature),Matthew Heineman and Tom Yellin,Cartel Land,False
42,2015,2016,88,DOCUMENTARY (Feature),Joshua Oppenheimer and Signe Byrge Sørensen,The Look of Silence,False
43,2015,2016,88,DOCUMENTARY (Feature),"Liz Garbus, Amy Hobby and Justin Wilkes","What Happened, Miss Simone?",False
