,year_film,year_ceremony,ceremony,category,name,film,winner
0,1997,1998,70,ACTOR IN A LEADING ROLE,Matt Damon,Good Will Hunting,False
1,1997,1998,70,ACTOR IN A LEADING ROLE,Robert Duvall,The Apostle,False
2,1997,1998,70,ACTOR IN A LEADING ROLE,Peter Fonda,Ulee's Gold,False
3,1997,1998,70,ACTOR IN A LEADING ROLE,Dustin Hoffman,Wag the Dog,False
4,1997,1998,70,ACTOR IN A LEADING ROLE,Jack Nicholson,As Good as It Gets,True
5,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Robert Forster,Jackie Brown,False
6,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Anthony Hopkins,Amistad,False
7,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Greg Kinnear,As Good as It Gets,False
8,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Burt Reynolds,Boogie Nights,False
9,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Robin Williams,Good Will Hunting,True
10,1997,1998,70,ACTRESS IN A LEADING ROLE,Helena Bonham Carter,The Wings of the Dove,False
11,1997,1998,70,ACTRESS IN A LEADING ROLE,Julie Christie,Afterglow,False
12,1997,1998,70,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Brown,False
13,1997,1998,70,ACTRESS IN A LEADING ROLE,Helen Hunt,As Good as It Gets,True
14,1997,1998,70,ACTRESS IN A LEADING ROLE,Kate Winslet,Titanic,False
15,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Kim Basinger,L.A. Confidential,True
16,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,In & Out,False
17,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Minnie Driver,Good Will Hunting,False
18,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,Boogie Nights,False
19,1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Gloria Stuart,Titanic,False
20,1997,1998,70,ART DIRECTION,Art Direction:  Jan Roelfs;  Set Decoration:  Nancy Nye,Gattaca,False
21,1997,1998,70,ART DIRECTION,Art Direction:  Dante Ferretti;  Set Decoration:  Francesca Lo Schiavo,Kundun,False
22,1997,1998,70,ART DIRECTION,Art Direction:  Jeannine Oppewall;  Set Decoration:  Jay R. Hart,L.A. Confidential,False
23,1997,1998,70,ART DIRECTION,Art Direction:  Bo Welch;  Set Decoration:  Cheryl Carasik,Men in Black,False
24,1997,1998,70,ART DIRECTION,Art Direction:  Peter Lamont;  Set Decoration:  Michael Ford,Titanic,True
25,1997,1998,70,CINEMATOGRAPHY,Janusz Kaminski,Amistad,False
26,1997,1998,70,CINEMATOGRAPHY,Roger Deakins,Kundun,False
27,1997,1998,70,CINEMATOGRAPHY,Dante Spinotti,L.A. Confidential,False
28,1997,1998,70,CINEMATOGRAPHY,Russell Carpenter,Titanic,True
29,1997,1998,70,CINEMATOGRAPHY,Eduardo Serra,The Wings of the Dove,False
30,1997,1998,70,COSTUME DESIGN,Ruth E. Carter,Amistad,False
31,1997,1998,70,COSTUME DESIGN,Dante Ferretti,Kundun,False
32,1997,1998,70,COSTUME DESIGN,Janet Patterson,Oscar and Lucinda,False
33,1997,1998,70,COSTUME DESIGN,Deborah L. Scott,Titanic,True
34,1997,1998,70,COSTUME DESIGN,Sandy Powell,The Wings of the Dove,False
35,1997,1998,70,DIRECTING,Peter Cattaneo,The Full Monty,False
36,1997,1998,70,DIRECTING,Gus Van Sant,Good Will Hunting,False
37,1997,1998,70,DIRECTING,Curtis Hanson,L.A. Confidential,False
38,1997,1998,70,DIRECTING,Atom Egoyan,The Sweet Hereafter,False
39,1997,1998,70,DIRECTING,James Cameron,Titanic,True
40,1997,1998,70,DOCUMENTARY (Feature),Michael Paxton,Ayn Rand: A Sense of Life,False
41,1997,1998,70,DOCUMENTARY (Feature),"Michèle Ohayon, Julia Schachter",Colors Straight Up,False
42,1997,1998,70,DOCUMENTARY (Feature),"Spike Lee, Sam Pollard",4 Little Girls,False
43,1997,1998,70,DOCUMENTARY (Feature),"Rabbi Marvin Hier, Richard Trank",The Long Way Home,True
44,1997,1998,70,DOCUMENTARY (Feature),"Dan Gifford, William Gazecki",Waco: The Rules of Engagement,False
45,1997,1998,70,DOCUMENTARY (Short Subject),"George Casey, Paul Novros",Alaska: Spirit of the Wild,False
46,1997,1998,70,DOCUMENTARY (Short Subject),"Kieth Merrill, Jonathan Stern",Amazon,False
47,1997,1998,70,DOCUMENTARY (Short Subject),Terri Randall,Daughter of the Bride,False
48,1997,1998,70,DOCUMENTARY (Short Subject),"Mel Damski, Andrea Blaugrund",Still Kicking: The Fabulous Palm Springs Follies,False
49,1997,1998,70,DOCUMENTARY (Short Subject),"Donna Dewey, Carol Pasternak",A Story of Healing,True
50,1997,1998,70,FILM EDITING,Richard Francis-Bruce,Air Force One,False
51,1997,1998,70,FILM EDITING,Richard Marks,As Good as It Gets,False
52,1997,1998,70,FILM EDITING,Pietro Scalia,Good Will Hunting,False
53,1997,1998,70,FILM EDITING,Peter Honess,L.A. Confidential,False
54,1997,1998,70,FILM EDITING,"Conrad Buff, James Cameron, Richard A. Harris",Titanic,True
55,1997,1998,70,FOREIGN LANGUAGE FILM,Germany,Beyond Silence,False
56,1997,1998,70,FOREIGN LANGUAGE FILM,The Netherlands,Character,True
57,1997,1998,70,FOREIGN LANGUAGE FILM,Brazil,Four Days in September,False
58,1997,1998,70,FOREIGN LANGUAGE FILM,Spain,Secrets of the Heart,False
59,1997,1998,70,FOREIGN LANGUAGE FILM,Russia,The Thief,False
60,1997,1998,70,MAKEUP,"Rick Baker, David LeRoy Anderson",Men in Black,True
61,1997,1998,70,MAKEUP,"Lisa Westcott, Veronica Brebner, Beverley Binda",Mrs. Brown,False
62,1997,1998,70,MAKEUP,"Tina Earnshaw, Greg Cannom, Simon Thompson",Titanic,False
63,1997,1998,70,MUSIC (Original Dramatic Score),John Williams,Amistad,False
